,noLeftEye,noRightEye,Left Eye,,RightEye,,Nose,,Mouth Up,,Mouth Down,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7324.jpg,0,0,0.23643410852713179,0.37726098191214469,0.76356589147286824,0.37726098191214469,0.50387596899224807,0.524547803617571,0.5,0.67958656330749356,0.5,0.74935400516795869,0,0,0,0,258
capture_2020_04_17_11_39_49_7325.jpg,0,0,0.23846153846153848,0.37435897435897436,0.7615384615384615,0.37435897435897436,0.50384615384615383,0.52051282051282055,0.5,0.67435897435897441,0.5,0.74358974358974361,0,0,0,0,260
capture_2020_04_17_11_39_49_7326.jpg,0,0,0.23846153846153848,0.36923076923076925,0.76923076923076927,0.37179487179487181,0.50384615384615383,0.52307692307692311,0.5,0.676923076923077,0.5,0.74871794871794872,0,0,0,0,260
capture_2020_04_17_11_39_49_7327.jpg,0,0,0.23846153846153848,0.36923076923076925,0.76923076923076927,0.37179487179487181,0.50384615384615383,0.52307692307692311,0.5,0.676923076923077,0.5,0.74871794871794872,0,0,0,0,260
capture_2020_04_17_11_39_49_7328.jpg,0,0,0.23846153846153848,0.36923076923076925,0.76923076923076927,0.37179487179487181,0.50384615384615383,0.52307692307692311,0.5,0.676923076923077,0.5,0.74871794871794872,0,0,0,0,260
capture_2020_04_17_11_39_49_7329.jpg,0,0,0.23846153846153848,0.36923076923076925,0.76923076923076927,0.37179487179487181,0.50384615384615383,0.52820512820512822,0.5,0.68205128205128207,0.5,0.75128205128205128,0,0,0,0,260
capture_2020_04_17_11_39_49_7330.jpg,0,0,0.23664122137404581,0.37404580152671757,0.77099236641221369,0.37404580152671757,0.50381679389312972,0.52671755725190839,0.5,0.68956743002544529,0.5,0.74809160305343514,0,0,0,0,262
capture_2020_04_17_11_39_49_7331.jpg,0,0,0.23664122137404581,0.37404580152671757,0.77099236641221369,0.37404580152671757,0.50381679389312972,0.52671755725190839,0.5,0.68956743002544529,0.5,0.74809160305343514,0,0,0,0,262
capture_2020_04_17_11_39_49_7332.jpg,0,0,0.23664122137404581,0.37404580152671757,0.767175572519084,0.37659033078880405,0.50381679389312972,0.52671755725190839,0.49236641221374045,0.68956743002544529,0.49618320610687022,0.74809160305343514,0,0,0,0,262
capture_2020_04_17_11_39_49_7333.jpg,0,0,0.23664122137404581,0.37404580152671757,0.767175572519084,0.37659033078880405,0.50381679389312972,0.52671755725190839,0.49236641221374045,0.68702290076335881,0.49236641221374045,0.74809160305343514,0,0,0,0,262
capture_2020_04_17_11_39_49_7334.jpg,0,0,0.23282442748091603,0.37404580152671757,0.75954198473282442,0.37659033078880405,0.50381679389312972,0.52671755725190839,0.48854961832061067,0.68702290076335881,0.48854961832061067,0.74809160305343514,0,0,0,0,262
capture_2020_04_17_11_39_49_7335.jpg,0,0,0.23282442748091603,0.37404580152671757,0.75954198473282442,0.37659033078880405,0.49618320610687022,0.52671755725190839,0.48854961832061067,0.68702290076335881,0.48854961832061067,0.74809160305343514,0,0,0,0,262
capture_2020_04_17_11_39_49_7336.jpg,0,0,0.22519083969465648,0.37150127226463103,0.74809160305343514,0.37404580152671757,0.49618320610687022,0.52671755725190839,0.48091603053435117,0.68193384223918574,0.48473282442748089,0.74554707379134855,0,0,0,0,262
capture_2020_04_17_11_39_49_7337.jpg,0,0,0.22519083969465648,0.37404580152671757,0.75190839694656486,0.37659033078880405,0.49618320610687022,0.52926208651399487,0.48091603053435117,0.68447837150127222,0.48473282442748089,0.74809160305343514,0,0,0,0,262
capture_2020_04_17_11_39_49_7338.jpg,0,0,0.22519083969465648,0.37404580152671757,0.75190839694656486,0.37659033078880405,0.49618320610687022,0.52926208651399487,0.48091603053435117,0.68447837150127222,0.48473282442748089,0.74809160305343514,0,0,0,0,262
capture_2020_04_17_11_39_49_7339.jpg,0,0,0.22727272727272727,0.37121212121212122,0.75,0.37373737373737376,0.49621212121212122,0.5252525252525253,0.48106060606060608,0.67929292929292928,0.48484848484848486,0.74242424242424243,0,0,0,0,264
capture_2020_04_17_11_39_49_7340.jpg,0,0,0.22727272727272727,0.37121212121212122,0.77272727272727271,0.37373737373737376,0.49621212121212122,0.5252525252525253,0.50378787878787878,0.67929292929292928,0.49621212121212122,0.74242424242424243,0,0,0,0,264
capture_2020_04_17_11_39_49_7341.jpg,0,0,0.22727272727272727,0.37121212121212122,0.77272727272727271,0.37373737373737376,0.49621212121212122,0.5252525252525253,0.50378787878787878,0.67929292929292928,0.49621212121212122,0.74242424242424243,0,0,0,0,264
capture_2020_04_17_11_39_49_7342.jpg,0,0,0.21590909090909091,0.36868686868686867,0.78030303030303028,0.36616161616161619,0.49621212121212122,0.5252525252525253,0.49621212121212122,0.67929292929292928,0.49242424242424243,0.74242424242424243,0,0,0,0,264
capture_2020_04_17_11_39_49_7343.jpg,0,0,0.2196969696969697,0.36868686868686867,0.75,0.36616161616161619,0.47727272727272729,0.5252525252525253,0.48106060606060608,0.67929292929292928,0.48106060606060608,0.74242424242424243,1,0,0,0,264
capture_2020_04_17_11_39_49_7344.jpg,0,0,0.2196969696969697,0.36868686868686867,0.75,0.36616161616161619,0.47727272727272729,0.5252525252525253,0.48106060606060608,0.67929292929292928,0.48106060606060608,0.74242424242424243,1,0,0,0,264
capture_2020_04_17_11_39_49_7345.jpg,0,0,0.2196969696969697,0.36868686868686867,0.75,0.36616161616161619,0.47727272727272729,0.5252525252525253,0.47348484848484851,0.6767676767676768,0.46969696969696972,0.74242424242424243,1,0,0,0,264
capture_2020_04_17_11_39_49_7346.jpg,0,0,0.2196969696969697,0.36868686868686867,0.75,0.36616161616161619,0.4621212121212121,0.52272727272727271,0.4621212121212121,0.67171717171717171,0.46590909090909088,0.73989898989899,1,0,0,0,264
capture_2020_04_17_11_39_49_7347.jpg,0,0,0.20610687022900764,0.37150127226463103,0.73664122137404575,0.36895674300254455,0.46183206106870228,0.52671755725190839,0.46183206106870228,0.67684478371501278,0.46183206106870228,0.74554707379134855,1,0,0,0,262
capture_2020_04_17_11_39_49_7348.jpg,0,0,0.20610687022900764,0.37150127226463103,0.73664122137404575,0.36895674300254455,0.46183206106870228,0.52671755725190839,0.45419847328244273,0.67684478371501278,0.45419847328244273,0.74554707379134855,1,0,0,0,262
capture_2020_04_17_11_39_49_7349.jpg,0,0,0.20075757575757575,0.36868686868686867,0.72727272727272729,0.36616161616161619,0.4621212121212121,0.52272727272727271,0.45454545454545453,0.67171717171717171,0.45454545454545453,0.73484848484848486,1,0,0,0,264
capture_2020_04_17_11_39_49_7350.jpg,0,0,0.20075757575757575,0.36868686868686867,0.71969696969696972,0.36363636363636365,0.44318181818181818,0.52272727272727271,0.44696969696969696,0.66919191919191923,0.44696969696969696,0.73232323232323238,1,0,0,0,264
capture_2020_04_17_11_39_49_7351.jpg,0,0,0.20075757575757575,0.37121212121212122,0.71969696969696972,0.36616161616161619,0.43560606060606061,0.51767676767676762,0.43939393939393939,0.67171717171717171,0.44318181818181818,0.73484848484848486,1,0,0,0,264
capture_2020_04_17_11_39_49_7352.jpg,0,0,0.19696969696969696,0.37121212121212122,0.71590909090909094,0.36363636363636365,0.43181818181818182,0.51767676767676762,0.43560606060606061,0.67171717171717171,0.43939393939393939,0.73232323232323238,1,0,0,0,264
capture_2020_04_17_11_39_49_7353.jpg,0,0,0.19696969696969696,0.37121212121212122,0.71590909090909094,0.36363636363636365,0.43181818181818182,0.51767676767676762,0.43560606060606061,0.67171717171717171,0.43939393939393939,0.73232323232323238,1,0,0,0,264
capture_2020_04_17_11_39_49_7354.jpg,0,0,0.19548872180451127,0.37092731829573933,0.70300751879699253,0.36340852130325813,0.42857142857142855,0.51629072681704258,0.42857142857142855,0.66666666666666663,0.43233082706766918,0.72932330827067671,1,0,0,0,266
capture_2020_04_17_11_39_49_7355.jpg,0,0,0.19548872180451127,0.37092731829573933,0.70300751879699253,0.36340852130325813,0.42857142857142855,0.51629072681704258,0.42857142857142855,0.66666666666666663,0.43233082706766918,0.72932330827067671,1,0,0,0,266
capture_2020_04_17_11_39_49_7356.jpg,0,0,0.19548872180451127,0.37092731829573933,0.70300751879699253,0.36340852130325813,0.42857142857142855,0.51629072681704258,0.42857142857142855,0.66666666666666663,0.43233082706766918,0.72932330827067671,1,0,0,0,266
capture_2020_04_17_11_39_49_7357.jpg,0,0,0.19172932330827067,0.37593984962406013,0.69172932330827064,0.36340852130325813,0.41353383458646614,0.51378446115288223,0.42857142857142855,0.66666666666666663,0.42857142857142855,0.72932330827067671,1,0,0,0,266
capture_2020_04_17_11_39_49_7358.jpg,0,0,0.19172932330827067,0.37593984962406013,0.69172932330827064,0.36340852130325813,0.41353383458646614,0.51378446115288223,0.41353383458646614,0.66416040100250628,0.41729323308270677,0.72681704260651625,1,0,0,0,266
capture_2020_04_17_11_39_49_7359.jpg,0,0,0.17669172932330826,0.37593984962406013,0.68421052631578949,0.36340852130325813,0.40601503759398494,0.51378446115288223,0.40977443609022557,0.66416040100250628,0.41353383458646614,0.7243107769423559,1,0,0,0,266
capture_2020_04_17_11_39_49_7360.jpg,0,0,0.17669172932330826,0.37593984962406013,0.68421052631578949,0.36340852130325813,0.40601503759398494,0.51378446115288223,0.40977443609022557,0.66416040100250628,0.41353383458646614,0.7243107769423559,1,0,0,0,266
capture_2020_04_17_11_39_49_7361.jpg,0,0,0.17669172932330826,0.37593984962406013,0.68421052631578949,0.36340852130325813,0.40601503759398494,0.51378446115288223,0.40977443609022557,0.66416040100250628,0.41353383458646614,0.7243107769423559,0,0,0,0,266
capture_2020_04_17_11_39_49_7362.jpg,0,0,0.17669172932330826,0.37593984962406013,0.68421052631578949,0.36340852130325813,0.40601503759398494,0.51378446115288223,0.40977443609022557,0.66416040100250628,0.41353383458646614,0.7243107769423559,0,0,0,0,266
capture_2020_04_17_11_39_49_7363.jpg,0,0,0.17669172932330826,0.37593984962406013,0.68421052631578949,0.36340852130325813,0.40601503759398494,0.51378446115288223,0.40977443609022557,0.66416040100250628,0.41353383458646614,0.7243107769423559,0,0,0,0,266
capture_2020_04_17_11_39_49_7364.jpg,0,0,0.17669172932330826,0.37593984962406013,0.68421052631578949,0.36340852130325813,0.42105263157894735,0.51378446115288223,0.43233082706766918,0.66416040100250628,0.42857142857142855,0.7243107769423559,0,1,0,0,266
capture_2020_04_17_11_39_49_7365.jpg,0,0,0.19548872180451127,0.38095238095238093,0.69548872180451127,0.36591478696741853,0.42105263157894735,0.51378446115288223,0.43233082706766918,0.66917293233082709,0.43233082706766918,0.72681704260651625,0,1,0,0,266
capture_2020_04_17_11_39_49_7366.jpg,0,0,0.19548872180451127,0.38095238095238093,0.69548872180451127,0.36591478696741853,0.42105263157894735,0.51378446115288223,0.43233082706766918,0.66917293233082709,0.43233082706766918,0.72681704260651625,0,1,0,0,266
capture_2020_04_17_11_39_49_7367.jpg,0,0,0.21052631578947367,0.38095238095238093,0.71052631578947367,0.37092731829573933,0.45112781954887216,0.518796992481203,0.45488721804511278,0.66917293233082709,0.45488721804511278,0.72681704260651625,0,1,0,0,266
capture_2020_04_17_11_39_49_7368.jpg,0,0,0.21052631578947367,0.38095238095238093,0.71052631578947367,0.37092731829573933,0.46616541353383456,0.518796992481203,0.462406015037594,0.66917293233082709,0.46616541353383456,0.72681704260651625,0,1,0,0,266
capture_2020_04_17_11_39_49_7369.jpg,0,0,0.22556390977443608,0.38095238095238093,0.72556390977443608,0.37092731829573933,0.48120300751879697,0.518796992481203,0.47368421052631576,0.66917293233082709,0.47368421052631576,0.72681704260651625,0,1,0,0,266
capture_2020_04_17_11_39_49_7370.jpg,0,0,0.22348484848484848,0.38131313131313133,0.72348484848484851,0.37121212121212122,0.48106060606060608,0.52020202020202022,0.47348484848484851,0.66919191919191923,0.47348484848484851,0.72727272727272729,0,1,0,0,264
capture_2020_04_17_11_39_49_7371.jpg,0,0,0.23106060606060605,0.38131313131313133,0.73106060606060608,0.37121212121212122,0.48484848484848486,0.52020202020202022,0.48106060606060608,0.6767676767676768,0.47727272727272729,0.72727272727272729,0,1,0,0,264
capture_2020_04_17_11_39_49_7372.jpg,0,0,0.23106060606060605,0.38131313131313133,0.73863636363636365,0.37626262626262624,0.48863636363636365,0.52020202020202022,0.49242424242424243,0.6767676767676768,0.48863636363636365,0.72727272727272729,0,1,0,0,264
capture_2020_04_17_11_39_49_7373.jpg,0,0,0.23484848484848486,0.37878787878787878,0.73863636363636365,0.37373737373737376,0.49621212121212122,0.51767676767676762,0.49242424242424243,0.6742424242424242,0.48863636363636365,0.7247474747474747,0,1,0,0,264
capture_2020_04_17_11_39_49_7374.jpg,0,0,0.23863636363636365,0.37878787878787878,0.74621212121212122,0.37373737373737376,0.49621212121212122,0.51767676767676762,0.49242424242424243,0.6742424242424242,0.48863636363636365,0.7247474747474747,0,1,0,0,264
capture_2020_04_17_11_39_49_7375.jpg,0,0,0.23863636363636365,0.37878787878787878,0.74621212121212122,0.37373737373737376,0.49621212121212122,0.51767676767676762,0.49621212121212122,0.6742424242424242,0.49242424242424243,0.7247474747474747,0,1,0,0,264
capture_2020_04_17_11_39_49_7376.jpg,0,0,0.23863636363636365,0.37878787878787878,0.74621212121212122,0.37373737373737376,0.49621212121212122,0.51767676767676762,0.49621212121212122,0.6742424242424242,0.49242424242424243,0.7247474747474747,0,1,0,0,264
capture_2020_04_17_11_39_49_7377.jpg,0,0,0.23664122137404581,0.38167938931297712,0.74809160305343514,0.37659033078880405,0.49618320610687022,0.52162849872773542,0.49618320610687022,0.67938931297709926,0.49236641221374045,0.73027989821882955,0,1,0,0,262
capture_2020_04_17_11_39_49_7378.jpg,0,0,0.23664122137404581,0.38167938931297712,0.74809160305343514,0.37659033078880405,0.49618320610687022,0.52162849872773542,0.49618320610687022,0.67938931297709926,0.49236641221374045,0.73027989821882955,0,1,0,0,262
capture_2020_04_17_11_39_49_7379.jpg,0,0,0.23664122137404581,0.38167938931297712,0.74809160305343514,0.37659033078880405,0.49618320610687022,0.52162849872773542,0.49618320610687022,0.67938931297709926,0.49236641221374045,0.73027989821882955,0,1,0,0,262
capture_2020_04_17_11_39_49_7380.jpg,0,0,0.23664122137404581,0.38167938931297712,0.74809160305343514,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.49618320610687022,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,1,0,0,262
capture_2020_04_17_11_39_49_7381.jpg,0,0,0.23664122137404581,0.38167938931297712,0.74809160305343514,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.49618320610687022,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,1,0,0,262
capture_2020_04_17_11_39_49_7382.jpg,0,0,0.23664122137404581,0.38167938931297712,0.74809160305343514,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.49618320610687022,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,1,0,0,262
capture_2020_04_17_11_39_49_7383.jpg,0,0,0.23664122137404581,0.38167938931297712,0.74809160305343514,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.49618320610687022,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,0,262
capture_2020_04_17_11_39_49_7384.jpg,0,0,0.23664122137404581,0.38167938931297712,0.74809160305343514,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.49618320610687022,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,0,262
capture_2020_04_17_11_39_49_7385.jpg,0,0,0.23664122137404581,0.38167938931297712,0.74809160305343514,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.49618320610687022,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,0,262
capture_2020_04_17_11_39_49_7386.jpg,0,0,0.23664122137404581,0.38167938931297712,0.74809160305343514,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.5,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,0,262
capture_2020_04_17_11_39_49_7387.jpg,0,0,0.23282442748091603,0.38167938931297712,0.77099236641221369,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.5,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,0,262
capture_2020_04_17_11_39_49_7388.jpg,0,0,0.23282442748091603,0.38167938931297712,0.77099236641221369,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.5,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,0,262
capture_2020_04_17_11_39_49_7389.jpg,0,0,0.23484848484848486,0.37878787878787878,0.76893939393939392,0.37373737373737376,0.50757575757575757,0.51767676767676762,0.5,0.67929292929292928,0.49621212121212122,0.72979797979797978,0,0,0,0,264
capture_2020_04_17_11_39_49_7390.jpg,0,0,0.23484848484848486,0.37878787878787878,0.76893939393939392,0.37373737373737376,0.50757575757575757,0.51767676767676762,0.5,0.67929292929292928,0.49621212121212122,0.72979797979797978,0,0,0,0,264
capture_2020_04_17_11_39_49_7391.jpg,0,0,0.23282442748091603,0.38167938931297712,0.77099236641221369,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.5,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,0,262
capture_2020_04_17_11_39_49_7392.jpg,0,0,0.23282442748091603,0.38167938931297712,0.77099236641221369,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.5,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,1,262
capture_2020_04_17_11_39_49_7393.jpg,0,0,0.23282442748091603,0.38167938931297712,0.77099236641221369,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.5,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,1,262
capture_2020_04_17_11_39_49_7394.jpg,0,0,0.23282442748091603,0.38167938931297712,0.77099236641221369,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.5,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,1,262
capture_2020_04_17_11_39_49_7395.jpg,0,0,0.23282442748091603,0.38167938931297712,0.77099236641221369,0.37659033078880405,0.50763358778625955,0.52162849872773542,0.5,0.68447837150127222,0.49618320610687022,0.73536895674300251,0,0,0,0,262
capture_2020_04_17_11_39_49_7396.jpg,0,0,0.23282442748091603,0.37913486005089059,0.77099236641221369,0.37404580152671757,0.50763358778625955,0.51908396946564883,0.5,0.68193384223918574,0.49618320610687022,0.732824427480916,0,0,0,0,262
capture_2020_04_17_11_39_49_7397.jpg,0,0,0.23282442748091603,0.37913486005089059,0.77099236641221369,0.37404580152671757,0.50763358778625955,0.51908396946564883,0.5,0.68193384223918574,0.49618320610687022,0.732824427480916,0,0,0,0,262
capture_2020_04_17_11_39_49_7398.jpg,0,0,0.23282442748091603,0.37913486005089059,0.77099236641221369,0.37404580152671757,0.50763358778625955,0.51908396946564883,0.5,0.68193384223918574,0.49618320610687022,0.732824427480916,0,0,0,0,262
capture_2020_04_17_11_39_49_7399.jpg,0,0,0.23461538461538462,0.382051282051282,0.77307692307692311,0.37692307692307692,0.50769230769230766,0.52051282051282055,0.5,0.68461538461538463,0.49615384615384617,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7400.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.50769230769230766,0.52051282051282055,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7401.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.50769230769230766,0.52051282051282055,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7402.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.50769230769230766,0.52051282051282055,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7403.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.50769230769230766,0.52051282051282055,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7404.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7405.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7406.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7407.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7408.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7409.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7410.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7411.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7412.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7413.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7414.jpg,0,0,0.23461538461538462,0.382051282051282,0.78076923076923077,0.37692307692307692,0.51923076923076927,0.52307692307692311,0.50769230769230766,0.68461538461538463,0.50769230769230766,0.73333333333333328,0,0,0,0,260
capture_2020_04_17_11_39_49_7415.jpg,0,0,0.23461538461538462,0.37948717948717947,0.78076923076923077,0.37435897435897436,0.51923076923076927,0.52051282051282055,0.50769230769230766,0.67948717948717952,0.50769230769230766,0.73076923076923073,0,0,0,0,260
capture_2020_04_17_11_39_49_7416.jpg,0,0,0.23461538461538462,0.37948717948717947,0.78076923076923077,0.37435897435897436,0.51923076923076927,0.52051282051282055,0.50769230769230766,0.67948717948717952,0.50769230769230766,0.73076923076923073,0,0,0,0,260
capture_2020_04_17_11_39_49_7417.jpg,0,0,0.23461538461538462,0.37948717948717947,0.78076923076923077,0.37435897435897436,0.51923076923076927,0.52051282051282055,0.50769230769230766,0.67948717948717952,0.50769230769230766,0.73076923076923073,0,0,0,0,260
capture_2020_04_17_11_39_49_7418.jpg,0,0,0.23461538461538462,0.37948717948717947,0.78076923076923077,0.37435897435897436,0.51923076923076927,0.52051282051282055,0.50769230769230766,0.67948717948717952,0.50769230769230766,0.73076923076923073,0,0,0,0,260
capture_2020_04_17_11_39_49_7419.jpg,0,0,0.23255813953488372,0.38242894056847543,0.78294573643410847,0.37726098191214469,0.50775193798449614,0.524547803617571,0.50775193798449614,0.68475452196382425,0.50775193798449614,0.73643410852713176,0,0,0,0,258
capture_2020_04_17_11_39_49_7420.jpg,0,0,0.23643410852713179,0.37984496124031009,0.77906976744186052,0.37467700258397935,0.50775193798449614,0.52196382428940569,0.50775193798449614,0.68217054263565891,0.50775193798449614,0.73126614987080107,0,0,0,0,258
capture_2020_04_17_11_39_49_7421.jpg,0,0,0.23643410852713179,0.37984496124031009,0.77906976744186052,0.37467700258397935,0.50775193798449614,0.52196382428940569,0.50775193798449614,0.68217054263565891,0.50775193798449614,0.73126614987080107,0,0,0,0,258
capture_2020_04_17_11_39_49_7422.jpg,0,0,0.23643410852713179,0.37984496124031009,0.77906976744186052,0.37726098191214469,0.50775193798449614,0.52196382428940569,0.50775193798449614,0.689922480620155,0.50775193798449614,0.73901808785529721,0,0,0,0,258
capture_2020_04_17_11_39_49_7423.jpg,0,0,0.23643410852713179,0.37984496124031009,0.77906976744186052,0.37467700258397935,0.50775193798449614,0.52196382428940569,0.50775193798449614,0.689922480620155,0.50775193798449614,0.73901808785529721,0,0,0,0,258
capture_2020_04_17_11_39_49_7424.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.5078125,0.5234375,0.5078125,0.69270833333333337,0.5078125,0.74479166666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7425.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.5078125,0.52083333333333337,0.5078125,0.69010416666666663,0.5078125,0.74479166666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7426.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7427.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7428.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7429.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7430.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7431.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7432.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7433.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7434.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7435.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7436.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7437.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
