,noFace,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7536,0,420,328,380,323,452,320,0,0,0,0,143
capture_2020_04_17_11_39_49_7537,0,423,328,384,324,454,321,0,0,0,0,143
capture_2020_04_17_11_39_49_7538,0,428,328,391,326,460,323,0,0,0,0,143
capture_2020_04_17_11_39_49_7539,0,433,328,395,326,464,323,0,0,0,0,143
capture_2020_04_17_11_39_49_7540,0,436,328,400,326,465,325,0,0,0,0,143
capture_2020_04_17_11_39_49_7541,0,438,328,400,328,469,325,0,0,0,0,143
capture_2020_04_17_11_39_49_7542,0,444,331,406,328,473,326,0,0,0,0,143
capture_2020_04_17_11_39_49_7543,0,447,333,408,328,476,326,0,0,0,0,143
capture_2020_04_17_11_39_49_7544,0,449,341,411,330,480,327,0,0,0,0,143
capture_2020_04_17_11_39_49_7545,0,451,336,416,330,480,328,0,0,0,0,140
capture_2020_04_17_11_39_49_7546,0,451,336,417,331,483,328,0,0,0,0,140
capture_2020_04_17_11_39_49_7547,0,452,336,417,331,485,329,0,0,0,0,140
capture_2020_04_17_11_39_49_7548,0,452,336,417,331,485,329,0,0,0,0,140
capture_2020_04_17_11_39_49_7549,0,452,336,420,333,486,331,0,0,0,0,140
capture_2020_04_17_11_39_49_7550,0,452,336,420,333,486,331,0,0,0,0,140
capture_2020_04_17_11_39_49_7551,0,454,336,420,333,486,331,0,0,0,0,140
capture_2020_04_17_11_39_49_7552,0,454,336,420,333,486,331,0,0,0,0,140
capture_2020_04_17_11_39_49_7553,0,454,336,420,333,486,331,0,0,0,0,140
capture_2020_04_17_11_39_49_7554,0,452,336,418,331,485,329,0,0,0,0,140
capture_2020_04_17_11_39_49_7555,0,447,335,416,331,481,329,0,0,0,0,140
capture_2020_04_17_11_39_49_7556,0,443,335,410,331,480,329,0,0,0,0,140
capture_2020_04_17_11_39_49_7557,0,439,335,406,331,474,329,0,0,0,0,140
capture_2020_04_17_11_39_49_7558,0,434,335,402,330,469,328,0,0,0,0,140
capture_2020_04_17_11_39_49_7559,0,420,334,388,330,456,326,0,0,0,0,140
capture_2020_04_17_11_39_49_7560,0,411,334,384,330,448,326,0,0,0,0,140
capture_2020_04_17_11_39_49_7561,0,399,334,362,330,434,324,0,0,0,0,140
capture_2020_04_17_11_39_49_7562,0,392,341,357,332,425,324,0,0,0,0,143
capture_2020_04_17_11_39_49_7563,0,378,344,341,336,410,323,0,0,0,0,145
capture_2020_04_17_11_39_49_7564,0,374,344,336,336,403,323,0,0,0,0,145
capture_2020_04_17_11_39_49_7565,0,358,344,324,336,390,323,0,0,0,0,145
capture_2020_04_17_11_39_49_7566,0,352,344,317,336,384,324,0,0,0,0,145
capture_2020_04_17_11_39_49_7567,0,353,349,311,337,380,324,0,0,0,0,151
capture_2020_04_17_11_39_49_7568,0,345,349,307,337,374,324,0,0,0,0,151
capture_2020_04_17_11_39_49_7569,0,336,349,296,337,364,323,0,0,0,0,151
capture_2020_04_17_11_39_49_7570,0,335,356,291,337,359,323,0,0,0,0,155
capture_2020_04_17_11_39_49_7571,0,328,354,288,337,354,323,0,0,0,0,155
capture_2020_04_17_11_39_49_7572,0,323,354,280,337,352,323,0,0,0,0,155
capture_2020_04_17_11_39_49_7573,0,315,354,275,337,342,323,0,0,0,0,155
capture_2020_04_17_11_39_49_7574,0,313,352,272,337,339,323,0,0,0,0,157
capture_2020_04_17_11_39_49_7575,0,306,352,266,336,336,321,0,0,0,0,157
capture_2020_04_17_11_39_49_7576,0,309,363,263,336,331,320,0,0,0,0,163
capture_2020_04_17_11_39_49_7577,0,309,363,259,332,328,320,0,0,0,0,163
capture_2020_04_17_11_39_49_7578,0,309,363,252,332,320,316,0,0,0,0,163
capture_2020_04_17_11_39_49_7579,0,309,363,248,332,316,316,0,0,0,0,163
capture_2020_04_17_11_39_49_7580,0,297,356,243,332,314,314,0,0,0,0,163
capture_2020_04_17_11_39_49_7581,0,286,354,240,327,309,314,0,0,0,0,163
capture_2020_04_17_11_39_49_7582,0,285,354,234,327,305,312,0,0,0,0,163
capture_2020_04_17_11_39_49_7583,0,285,354,234,326,305,312,0,0,0,0,163
capture_2020_04_17_11_39_49_7584,0,275,354,227,326,301,312,0,0,0,0,163
capture_2020_04_17_11_39_49_7585,0,275,354,227,326,299,312,0,0,0,0,163
capture_2020_04_17_11_39_49_7586,0,275,354,225,326,296,312,0,0,0,0,163
capture_2020_04_17_11_39_49_7587,0,270,347,224,326,294,313,0,0,0,0,159
capture_2020_04_17_11_39_49_7588,0,270,347,224,325,294,314,0,0,0,0,159
capture_2020_04_17_11_39_49_7589,0,267,343,224,326,293,316,0,0,0,0,157
capture_2020_04_17_11_39_49_7590,0,265,339,220,328,291,316,0,0,0,0,155
capture_2020_04_17_11_39_49_7591,0,263,337,220,328,289,317,0,0,0,0,151
capture_2020_04_17_11_39_49_7592,0,263,337,221,328,288,320,0,0,0,0,151
capture_2020_04_17_11_39_49_7593,0,263,337,221,328,288,320,0,0,0,0,151
capture_2020_04_17_11_39_49_7594,0,263,337,221,328,288,320,0,0,0,0,151
capture_2020_04_17_11_39_49_7595,0,254,337,218,330,288,322,0,0,0,0,143
capture_2020_04_17_11_39_49_7596,0,254,337,218,331,288,327,0,0,0,0,143
capture_2020_04_17_11_39_49_7597,0,254,337,218,332,286,327,0,0,0,0,143
capture_2020_04_17_11_39_49_7598,0,254,337,218,334,285,328,0,0,0,0,143
capture_2020_04_17_11_39_49_7599,0,243,328,216,337,281,332,0,0,0,0,136
capture_2020_04_17_11_39_49_7600,0,238,332,212,339,279,335,0,0,0,0,136
capture_2020_04_17_11_39_49_7601,0,236,334,211,340,275,336,0,0,0,0,136
capture_2020_04_17_11_39_49_7602,0,233,334,208,341,273,337,0,0,0,0,136
capture_2020_04_17_11_39_49_7603,0,228,337,206,342,271,339,0,0,0,0,136
capture_2020_04_17_11_39_49_7604,0,224,339,200,344,264,341,0,0,0,0,136
capture_2020_04_17_11_39_49_7605,0,218,340,198,345,261,343,0,0,0,0,134
capture_2020_04_17_11_39_49_7606,0,213,342,192,349,256,345,0,0,0,0,134
capture_2020_04_17_11_39_49_7607,0,213,342,190,351,253,347,0,0,0,0,134
capture_2020_04_17_11_39_49_7608,0,207,342,186,352,250,349,0,0,0,0,134
capture_2020_04_17_11_39_49_7609,0,199,344,182,355,244,351,0,0,0,0,134
capture_2020_04_17_11_39_49_7610,0,197,340,179,357,240,353,0,0,0,0,132
capture_2020_04_17_11_39_49_7611,0,193,342,177,359,238,355,0,0,0,0,132
capture_2020_04_17_11_39_49_7612,0,190,344,176,359,236,355,0,0,0,0,132
capture_2020_04_17_11_39_49_7613,0,188,344,174,360,234,356,0,0,0,0,132
capture_2020_04_17_11_39_49_7614,0,186,345,172,361,232,356,0,0,0,0,132
capture_2020_04_17_11_39_49_7615,0,182,348,169,362,229,356,0,0,0,0,132
capture_2020_04_17_11_39_49_7616,0,181,349,167,364,226,357,0,0,0,0,132
capture_2020_04_17_11_39_49_7617,0,179,350,166,364,225,357,0,0,0,0,132
capture_2020_04_17_11_39_49_7618,0,179,350,166,363,225,357,0,0,0,0,132
capture_2020_04_17_11_39_49_7619,0,178,350,166,363,225,357,0,0,0,0,132
capture_2020_04_17_11_39_49_7620,0,179,354,166,362,225,357,0,0,0,0,134
capture_2020_04_17_11_39_49_7621,0,182,358,166,362,225,356,0,0,0,0,136
capture_2020_04_17_11_39_49_7622,0,184,361,167,360,226,355,0,0,0,0,138
capture_2020_04_17_11_39_49_7623,0,184,361,167,360,226,355,0,0,0,0,138
capture_2020_04_17_11_39_49_7624,0,186,358,168,359,229,354,0,0,0,0,138
capture_2020_04_17_11_39_49_7625,0,189,355,168,356,232,352,0,0,0,0,138
capture_2020_04_17_11_39_49_7626,0,189,355,168,353,233,349,0,0,0,0,138
capture_2020_04_17_11_39_49_7627,0,199,359,168,351,234,346,0,0,0,0,145
capture_2020_04_17_11_39_49_7628,0,199,354,170,343,236,340,0,0,0,0,145
capture_2020_04_17_11_39_49_7629,0,201,351,171,339,239,336,0,0,0,0,145
capture_2020_04_17_11_39_49_7630,0,210,347,171,332,244,327,0,0,0,0,151
capture_2020_04_17_11_39_49_7631,0,216,350,174,327,247,321,0,0,0,0,155
capture_2020_04_17_11_39_49_7632,0,221,352,176,321,251,318,0,0,0,0,159
capture_2020_04_17_11_39_49_7633,0,229,350,179,318,256,316,0,0,0,0,164
capture_2020_04_17_11_39_49_7634,0,239,347,186,318,265,316,0,0,0,0,164
capture_2020_04_17_11_39_49_7635,0,245,344,192,316,275,316,0,0,0,0,164
capture_2020_04_17_11_39_49_7636,0,271,349,203,316,288,316,0,0,0,1,172
capture_2020_04_17_11_39_49_7637,0,274,349,209,319,298,316,0,0,0,1,172
capture_2020_04_17_11_39_49_7638,0,295,369,222,321,312,325,0,0,0,1,182
capture_2020_04_17_11_39_49_7639,0,303,369,229,321,320,325,0,0,0,1,182
capture_2020_04_17_11_39_49_7640,0,310,366,235,323,325,327,0,0,0,1,182
capture_2020_04_17_11_39_49_7641,0,333,380,252,323,354,327,1,0,0,1,189
capture_2020_04_17_11_39_49_7642,0,343,380,263,323,359,334,1,0,0,1,189
capture_2020_04_17_11_39_49_7643,0,357,383,263,323,362,334,0,0,0,1,195
capture_2020_04_17_11_39_49_7644,0,359,377,268,323,369,334,0,0,0,1,195
capture_2020_04_17_11_39_49_7645,0,364,383,273,323,373,334,0,0,0,1,199
capture_2020_04_17_11_39_49_7646,0,374,387,273,322,375,332,0,0,0,1,203
capture_2020_04_17_11_39_49_7647,0,381,390,273,321,377,331,0,0,0,1,212
capture_2020_04_17_11_39_49_7648,0,381,389,277,317,377,327,0,0,0,1,212
capture_2020_04_17_11_39_49_7649,0,381,389,277,317,377,327,0,0,0,1,212
capture_2020_04_17_11_39_49_7650,0,381,389,277,314,377,323,0,0,0,1,212
capture_2020_04_17_11_39_49_7651,0,376,388,275,311,377,318,0,0,0,1,212
capture_2020_04_17_11_39_49_7652,0,382,389,269,306,377,314,0,0,0,1,216
capture_2020_04_17_11_39_49_7653,0,382,389,269,303,377,314,0,0,0,1,216
capture_2020_04_17_11_39_49_7654,0,382,389,269,303,377,314,0,0,0,1,216
capture_2020_04_17_11_39_49_7655,0,382,389,269,301,377,310,0,0,0,1,216
capture_2020_04_17_11_39_49_7656,0,384,390,269,298,377,307,0,0,0,1,222
capture_2020_04_17_11_39_49_7657,0,387,395,264,295,375,303,0,0,0,1,226
capture_2020_04_17_11_39_49_7658,0,387,395,264,295,375,303,0,0,0,1,226
capture_2020_04_17_11_39_49_7659,0,389,399,264,292,377,301,0,0,0,1,232
capture_2020_04_17_11_39_49_7660,0,389,399,264,289,381,299,0,0,0,1,232
capture_2020_04_17_11_39_49_7661,0,441,418,276,294,408,304,0,0,0,1,264
capture_2020_04_17_11_39_49_7662,0,447,410,282,294,423,304,0,0,0,1,264
capture_2020_04_17_11_39_49_7663,0,464,482,283,294,423,304,0,0,0,1,285
capture_2020_04_17_11_39_49_7664,0,479,505,288,300,433,311,0,0,0,1,297
capture_2020_04_17_11_39_49_7665,0,479,505,289,303,441,312,0,0,0,1,297
capture_2020_04_17_11_39_49_7666,0,494,509,289,303,448,313,0,0,0,1,303
capture_2020_04_17_11_39_49_7667,0,497,514,296,303,449,313,0,0,0,1,305
capture_2020_04_17_11_39_49_7668,0,497,514,296,303,449,313,0,0,0,1,305
capture_2020_04_17_11_39_49_7669,0,500,506,296,282,455,296,0,0,0,1,305
capture_2020_04_17_11_39_49_7670,0,500,506,296,271,455,284,0,0,0,1,305
capture_2020_04_17_11_39_49_7671,0,500,490,296,263,455,276,0,0,0,1,305
capture_2020_04_17_11_39_49_7672,0,500,490,296,254,455,266,0,0,0,1,305
capture_2020_04_17_11_39_49_7673,0,495,464,296,244,451,260,0,0,0,1,305
capture_2020_04_17_11_39_49_7674,0,489,455,296,238,444,250,0,0,0,1,305
capture_2020_04_17_11_39_49_7675,0,489,455,288,237,442,245,0,0,0,1,305
capture_2020_04_17_11_39_49_7676,0,490,412,288,234,438,243,0,0,0,1,297
capture_2020_04_17_11_39_49_7677,0,472,398,282,229,433,236,0,0,0,1,287
capture_2020_04_17_11_39_49_7678,0,468,399,282,228,430,234,0,0,0,1,285
capture_2020_04_17_11_39_49_7679,0,460,404,282,221,422,227,0,0,0,1,282
capture_2020_04_17_11_39_49_7680,0,460,404,282,224,419,228,0,0,0,1,282
capture_2020_04_17_11_39_49_7681,0,452,391,279,224,419,225,0,0,0,1,276
capture_2020_04_17_11_39_49_7682,0,445,381,279,220,419,223,0,0,0,1,270
capture_2020_04_17_11_39_49_7683,0,445,381,279,218,415,220,0,0,0,1,270
capture_2020_04_17_11_39_49_7684,0,445,381,281,216,415,217,0,0,0,1,270
capture_2020_04_17_11_39_49_7685,0,443,375,284,215,415,213,0,0,0,1,264
capture_2020_04_17_11_39_49_7686,0,441,359,285,213,418,213,0,0,0,1,260
capture_2020_04_17_11_39_49_7687,0,444,357,293,213,421,212,0,0,0,1,255
capture_2020_04_17_11_39_49_7688,0,449,365,293,213,421,212,0,0,0,1,257
capture_2020_04_17_11_39_49_7689,0,450,352,303,213,430,212,0,0,0,1,251
capture_2020_04_17_11_39_49_7690,0,454,352,308,213,434,212,0,0,0,1,251
capture_2020_04_17_11_39_49_7691,0,454,352,315,213,441,212,0,0,0,1,251
capture_2020_04_17_11_39_49_7692,0,465,352,321,213,442,212,0,0,0,1,251
capture_2020_04_17_11_39_49_7693,0,470,352,325,213,448,212,0,0,0,1,251
capture_2020_04_17_11_39_49_7694,0,470,352,325,213,449,214,0,0,0,1,251
capture_2020_04_17_11_39_49_7695,0,475,352,325,213,449,214,0,0,0,1,251
capture_2020_04_17_11_39_49_7696,0,475,352,332,213,454,218,0,0,0,1,251
capture_2020_04_17_11_39_49_7697,0,475,352,332,215,458,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7698,0,478,352,335,215,459,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7699,0,478,352,335,215,459,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7700,0,478,352,335,215,459,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7701,0,478,352,335,215,459,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7702,0,473,352,332,215,459,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7703,0,473,352,328,215,459,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7704,0,473,352,323,215,456,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7705,0,473,352,323,215,456,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7706,0,473,352,323,215,456,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7707,0,473,352,323,215,456,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7708,0,473,352,323,215,456,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7709,0,469,352,323,215,456,222,0,0,0,1,251
capture_2020_04_17_11_39_49_7710,0,469,352,323,218,456,224,0,0,0,1,251
capture_2020_04_17_11_39_49_7711,0,469,352,323,218,456,224,0,0,0,1,251
capture_2020_04_17_11_39_49_7712,0,469,352,323,218,456,224,0,0,0,1,251
capture_2020_04_17_11_39_49_7713,0,469,352,323,218,456,224,0,0,0,1,251
capture_2020_04_17_11_39_49_7714,0,469,352,323,218,456,224,0,0,0,1,251
capture_2020_04_17_11_39_49_7715,0,469,352,323,218,456,224,0,0,0,1,251
capture_2020_04_17_11_39_49_7716,0,469,352,323,218,456,224,0,0,0,1,251
capture_2020_04_17_11_39_49_7717,0,469,352,323,218,456,224,0,0,0,1,251
capture_2020_04_17_11_39_49_7718,0,469,352,323,218,456,224,0,0,0,1,251
capture_2020_04_17_11_39_49_7719,0,469,352,323,218,456,224,0,0,0,1,251
