,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7552,500,405,420,333,486,331,0,0,0,0,218
capture_2020_04_17_11_39_49_7553,500,405,420,333,486,331,0,0,0,0,218
capture_2020_04_17_11_39_49_7554,498,405,418,331,485,329,0,0,0,0,218
capture_2020_04_17_11_39_49_7555,493,404,416,331,481,329,0,0,0,0,218
capture_2020_04_17_11_39_49_7556,489,404,410,331,480,329,0,0,0,0,218
capture_2020_04_17_11_39_49_7557,485,404,406,331,474,329,0,0,0,0,218
capture_2020_04_17_11_39_49_7558,480,404,402,330,469,328,0,0,0,0,218
capture_2020_04_17_11_39_49_7559,466,403,388,330,456,326,0,0,0,0,218
capture_2020_04_17_11_39_49_7560,457,403,384,330,448,326,0,0,0,0,218
capture_2020_04_17_11_39_49_7561,445,403,362,330,434,324,0,0,0,0,218
capture_2020_04_17_11_39_49_7562,436,408,357,332,425,324,0,0,0,0,224
capture_2020_04_17_11_39_49_7563,421,409,341,336,410,323,0,0,0,0,227
capture_2020_04_17_11_39_49_7564,417,409,336,336,403,323,0,0,0,0,227
capture_2020_04_17_11_39_49_7565,401,409,324,336,390,323,0,0,0,0,227
capture_2020_04_17_11_39_49_7566,395,409,317,336,384,324,0,0,0,0,227
capture_2020_04_17_11_39_49_7567,393,410,311,337,380,324,0,0,0,0,236
capture_2020_04_17_11_39_49_7568,385,410,307,337,374,324,0,0,0,0,236
capture_2020_04_17_11_39_49_7569,376,410,296,337,364,323,0,0,0,0,236
capture_2020_04_17_11_39_49_7570,373,414,291,337,359,323,0,0,0,0,242
capture_2020_04_17_11_39_49_7571,366,412,288,337,354,323,0,0,0,0,242
capture_2020_04_17_11_39_49_7572,361,412,280,337,352,323,0,0,0,0,242
capture_2020_04_17_11_39_49_7573,353,412,275,337,342,323,0,0,0,0,242
capture_2020_04_17_11_39_49_7574,350,408,272,337,339,323,0,0,0,0,245
capture_2020_04_17_11_39_49_7575,343,408,266,336,336,321,0,0,0,0,245
capture_2020_04_17_11_39_49_7576,343,415,263,336,331,320,0,0,0,0,254
capture_2020_04_17_11_39_49_7577,343,415,259,332,328,320,0,0,0,0,254
capture_2020_04_17_11_39_49_7578,343,415,252,332,320,316,0,0,0,0,254
capture_2020_04_17_11_39_49_7579,343,415,248,332,316,316,0,0,0,0,254
capture_2020_04_17_11_39_49_7580,331,408,243,332,314,314,0,0,0,0,254
capture_2020_04_17_11_39_49_7581,320,406,240,327,309,314,0,0,0,0,254
capture_2020_04_17_11_39_49_7582,319,406,234,327,305,312,0,0,0,0,254
capture_2020_04_17_11_39_49_7583,319,406,234,326,305,312,0,0,0,0,254
capture_2020_04_17_11_39_49_7584,309,406,227,326,301,312,0,0,0,0,254
capture_2020_04_17_11_39_49_7585,309,406,227,326,299,312,0,0,0,0,254
capture_2020_04_17_11_39_49_7586,309,406,225,326,296,312,0,0,0,0,254
capture_2020_04_17_11_39_49_7587,306,402,224,326,294,313,0,0,0,0,248
capture_2020_04_17_11_39_49_7588,306,402,224,325,294,314,0,0,0,0,248
capture_2020_04_17_11_39_49_7589,304,399,224,326,293,316,0,0,0,0,245
capture_2020_04_17_11_39_49_7590,303,397,220,328,291,316,0,0,0,0,242
capture_2020_04_17_11_39_49_7591,303,398,220,328,289,317,0,0,0,0,236
capture_2020_04_17_11_39_49_7592,303,398,221,328,288,320,0,0,0,0,236
capture_2020_04_17_11_39_49_7593,303,398,221,328,288,320,0,0,0,0,236
capture_2020_04_17_11_39_49_7594,303,398,221,328,288,320,0,0,0,0,236
capture_2020_04_17_11_39_49_7595,298,404,218,330,288,322,0,0,0,0,224
capture_2020_04_17_11_39_49_7596,298,404,218,331,288,327,0,0,0,0,224
capture_2020_04_17_11_39_49_7597,298,404,218,332,286,327,0,0,0,0,224
capture_2020_04_17_11_39_49_7598,298,404,218,334,285,328,0,0,0,0,224
capture_2020_04_17_11_39_49_7599,291,400,216,337,281,332,0,0,0,0,212
capture_2020_04_17_11_39_49_7600,286,404,212,339,279,335,0,0,0,0,212
capture_2020_04_17_11_39_49_7601,284,406,211,340,275,336,0,0,0,0,212
capture_2020_04_17_11_39_49_7602,281,406,208,341,273,337,0,0,0,0,212
capture_2020_04_17_11_39_49_7603,276,409,206,342,271,339,0,0,0,0,212
capture_2020_04_17_11_39_49_7604,272,411,200,344,264,341,0,0,0,0,212
capture_2020_04_17_11_39_49_7605,267,413,198,345,261,343,0,0,0,0,209
capture_2020_04_17_11_39_49_7606,262,415,192,349,256,345,0,0,0,0,209
capture_2020_04_17_11_39_49_7607,262,415,190,351,253,347,0,0,0,0,209
capture_2020_04_17_11_39_49_7608,256,415,186,352,250,349,0,0,0,0,209
capture_2020_04_17_11_39_49_7609,248,417,182,355,244,351,0,0,0,0,209
capture_2020_04_17_11_39_49_7610,247,415,179,357,240,353,0,0,0,0,206
capture_2020_04_17_11_39_49_7611,243,417,177,359,238,355,0,0,0,0,206
capture_2020_04_17_11_39_49_7612,240,419,176,359,236,355,0,0,0,0,206
capture_2020_04_17_11_39_49_7613,238,419,174,360,234,356,0,0,0,0,206
capture_2020_04_17_11_39_49_7614,236,420,172,361,232,356,0,0,0,0,206
capture_2020_04_17_11_39_49_7615,232,423,169,362,229,356,0,0,0,0,206
capture_2020_04_17_11_39_49_7616,231,424,167,364,226,357,0,0,0,0,206
capture_2020_04_17_11_39_49_7617,229,425,166,364,225,357,0,0,0,0,206
capture_2020_04_17_11_39_49_7618,229,425,166,363,225,357,0,0,0,0,206
capture_2020_04_17_11_39_49_7619,228,425,166,363,225,357,0,0,0,0,206
capture_2020_04_17_11_39_49_7620,228,427,166,362,225,357,0,0,0,0,209
capture_2020_04_17_11_39_49_7621,230,430,166,362,225,356,0,0,0,0,212
capture_2020_04_17_11_39_49_7622,231,431,167,360,226,355,0,0,0,0,215
capture_2020_04_17_11_39_49_7623,231,431,167,360,226,355,0,0,0,0,215
capture_2020_04_17_11_39_49_7624,233,428,168,359,229,354,0,0,0,0,215
capture_2020_04_17_11_39_49_7625,236,425,168,356,232,352,0,0,0,0,215
capture_2020_04_17_11_39_49_7626,236,425,168,353,233,349,0,0,0,0,215
capture_2020_04_17_11_39_49_7627,242,424,168,351,234,346,0,0,0,0,227
capture_2020_04_17_11_39_49_7628,242,419,170,343,236,340,0,0,0,0,227
capture_2020_04_17_11_39_49_7629,244,416,171,339,239,336,0,0,0,0,227
capture_2020_04_17_11_39_49_7630,250,408,171,332,244,327,0,0,0,0,236
capture_2020_04_17_11_39_49_7631,254,408,174,327,247,321,0,0,0,0,242
capture_2020_04_17_11_39_49_7632,257,407,176,321,251,318,0,0,0,0,248
capture_2020_04_17_11_39_49_7633,263,401,179,318,256,316,0,0,0,0,257
capture_2020_04_17_11_39_49_7634,273,398,186,318,265,316,0,0,0,0,257
capture_2020_04_17_11_39_49_7635,279,395,192,316,275,316,0,0,0,0,257
capture_2020_04_17_11_39_49_7636,301,394,203,316,288,316,0,0,0,1,269
capture_2020_04_17_11_39_49_7637,304,394,209,319,298,316,0,0,0,1,269
capture_2020_04_17_11_39_49_7638,320,406,222,321,312,325,0,0,0,1,284
capture_2020_04_17_11_39_49_7639,328,406,229,321,320,325,0,0,0,1,284
capture_2020_04_17_11_39_49_7640,335,403,235,323,325,327,0,0,0,1,284
capture_2020_04_17_11_39_49_7641,354,412,252,323,354,327,1,0,0,1,296
capture_2020_04_17_11_39_49_7642,364,412,263,323,359,334,1,0,0,1,296
capture_2020_04_17_11_39_49_7643,375,411,263,323,362,334,0,0,0,1,305
capture_2020_04_17_11_39_49_7644,377,405,268,323,369,334,0,0,0,1,305
capture_2020_04_17_11_39_49_7645,380,408,273,323,373,334,0,0,0,1,311
capture_2020_04_17_11_39_49_7646,388,409,273,322,375,332,0,0,0,1,317
capture_2020_04_17_11_39_49_7647,391,405,273,321,377,331,0,0,0,1,332
capture_2020_04_17_11_39_49_7648,391,404,277,317,377,327,0,0,0,1,332
capture_2020_04_17_11_39_49_7649,391,404,277,317,377,327,0,0,0,1,332
capture_2020_04_17_11_39_49_7650,391,404,277,314,377,323,0,0,0,1,332
capture_2020_04_17_11_39_49_7651,386,403,275,311,377,318,0,0,0,1,332
capture_2020_04_17_11_39_49_7652,390,401,269,306,377,314,0,0,0,1,338
capture_2020_04_17_11_39_49_7653,390,401,269,303,377,314,0,0,0,1,338
capture_2020_04_17_11_39_49_7654,390,401,269,303,377,314,0,0,0,1,338
capture_2020_04_17_11_39_49_7655,390,401,269,301,377,310,0,0,0,1,338
capture_2020_04_17_11_39_49_7656,389,397,269,298,377,307,0,0,0,1,347
capture_2020_04_17_11_39_49_7657,390,399,264,295,375,303,0,0,0,1,353
capture_2020_04_17_11_39_49_7658,390,399,264,295,375,303,0,0,0,1,353
capture_2020_04_17_11_39_49_7659,389,399,264,292,377,301,0,0,0,1,362
capture_2020_04_17_11_39_49_7660,389,399,264,289,381,299,0,0,0,1,362
capture_2020_04_17_11_39_49_7661,425,394,276,294,408,304,0,0,0,1,413
capture_2020_04_17_11_39_49_7662,431,386,282,294,423,304,0,0,0,1,413
capture_2020_04_17_11_39_49_7663,437,442,283,294,423,304,0,0,0,1,446
capture_2020_04_17_11_39_49_7664,446,456,288,300,433,311,0,0,0,1,464
capture_2020_04_17_11_39_49_7665,446,456,289,303,441,312,0,0,0,1,464
capture_2020_04_17_11_39_49_7666,458,456,289,303,448,313,0,0,0,1,473
capture_2020_04_17_11_39_49_7667,460,459,296,303,449,313,0,0,0,1,476
capture_2020_04_17_11_39_49_7668,460,459,296,303,449,313,0,0,0,1,476
capture_2020_04_17_11_39_49_7669,463,451,296,282,455,296,0,0,0,1,476
capture_2020_04_17_11_39_49_7670,463,451,296,271,455,284,0,0,0,1,476
capture_2020_04_17_11_39_49_7671,463,435,296,263,455,276,0,0,0,1,476
capture_2020_04_17_11_39_49_7672,463,435,296,254,455,266,0,0,0,1,476
capture_2020_04_17_11_39_49_7673,458,409,296,244,451,260,0,0,0,1,476
capture_2020_04_17_11_39_49_7674,452,400,296,238,444,250,0,0,0,1,476
capture_2020_04_17_11_39_49_7675,452,400,288,237,442,245,0,0,0,1,476
capture_2020_04_17_11_39_49_7676,457,363,288,234,438,243,0,0,0,1,464
capture_2020_04_17_11_39_49_7677,444,357,282,229,433,236,0,0,0,1,449
capture_2020_04_17_11_39_49_7678,441,359,282,228,430,234,0,0,0,1,446
capture_2020_04_17_11_39_49_7679,435,366,282,221,422,227,0,0,0,1,440
capture_2020_04_17_11_39_49_7680,435,366,282,224,419,228,0,0,0,1,440
capture_2020_04_17_11_39_49_7681,430,358,279,224,419,225,0,0,0,1,431
capture_2020_04_17_11_39_49_7682,426,352,279,220,419,223,0,0,0,1,422
capture_2020_04_17_11_39_49_7683,426,352,279,218,415,220,0,0,0,1,422
capture_2020_04_17_11_39_49_7684,426,352,281,216,415,217,0,0,0,1,422
capture_2020_04_17_11_39_49_7685,427,351,284,215,415,213,0,0,0,1,413
capture_2020_04_17_11_39_49_7686,427,338,285,213,418,213,0,0,0,1,407
capture_2020_04_17_11_39_49_7687,432,340,293,213,421,212,0,0,0,1,398
capture_2020_04_17_11_39_49_7688,436,346,293,213,421,212,0,0,0,1,401
capture_2020_04_17_11_39_49_7689,440,338,303,213,430,212,0,0,0,1,392
capture_2020_04_17_11_39_49_7690,444,338,308,213,434,212,0,0,0,1,392
capture_2020_04_17_11_39_49_7691,444,338,315,213,441,212,0,0,0,1,392
capture_2020_04_17_11_39_49_7692,455,338,321,213,442,212,0,0,0,1,392
capture_2020_04_17_11_39_49_7693,460,338,325,213,448,212,0,0,0,1,392
capture_2020_04_17_11_39_49_7694,460,338,325,213,449,214,0,0,0,1,392
capture_2020_04_17_11_39_49_7695,465,338,325,213,449,214,0,0,0,1,392
capture_2020_04_17_11_39_49_7696,465,338,332,213,454,218,0,0,0,1,392
capture_2020_04_17_11_39_49_7697,465,338,332,215,458,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7698,468,338,335,215,459,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7699,468,338,335,215,459,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7700,468,338,335,215,459,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7701,468,338,335,215,459,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7702,463,338,332,215,459,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7703,463,338,328,215,459,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7704,463,338,323,215,456,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7705,463,338,323,215,456,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7706,463,338,323,215,456,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7707,463,338,323,215,456,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7708,463,338,323,215,456,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7709,459,338,323,215,456,222,0,0,0,1,392
capture_2020_04_17_11_39_49_7710,459,338,323,218,456,224,0,0,0,1,392
capture_2020_04_17_11_39_49_7711,459,338,323,218,456,224,0,0,0,1,392
capture_2020_04_17_11_39_49_7712,459,338,323,218,456,224,0,0,0,1,392
capture_2020_04_17_11_39_49_7713,459,338,323,218,456,224,0,0,0,1,392
capture_2020_04_17_11_39_49_7714,459,338,323,218,456,224,0,0,0,1,392
capture_2020_04_17_11_39_49_7715,459,338,323,218,456,224,0,0,0,1,392
capture_2020_04_17_11_39_49_7716,459,338,323,218,456,224,0,0,0,1,392
capture_2020_04_17_11_39_49_7717,459,338,323,218,456,224,0,0,0,1,392
capture_2020_04_17_11_39_49_7718,459,338,323,218,456,224,0,0,0,1,392
capture_2020_04_17_11_39_49_7719,459,338,323,218,456,224,0,0,0,1,392
