,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7552,393,244,422,335,488,333,0,0,0,0,218
capture_2020_04_17_11_39_49_7553,393,244,422,335,488,333,0,0,0,0,218
capture_2020_04_17_11_39_49_7554,391,244,420,333,487,331,0,0,0,0,218
capture_2020_04_17_11_39_49_7555,385,243,416,333,483,331,0,0,0,0,218
capture_2020_04_17_11_39_49_7556,382,243,412,333,480,331,0,0,0,0,218
capture_2020_04_17_11_39_49_7557,378,243,408,333,476,331,0,0,0,0,218
capture_2020_04_17_11_39_49_7558,373,243,404,332,471,330,0,0,0,0,218
capture_2020_04_17_11_39_49_7559,359,241,390,332,458,328,0,0,0,0,218
capture_2020_04_17_11_39_49_7560,350,241,384,332,450,328,0,0,0,0,218
capture_2020_04_17_11_39_49_7561,336,241,364,332,436,326,0,0,0,0,218
capture_2020_04_17_11_39_49_7562,326,241,359,334,427,326,0,0,0,0,224
capture_2020_04_17_11_39_49_7563,310,240,343,336,412,325,0,0,0,0,227
capture_2020_04_17_11_39_49_7564,305,240,337,336,405,325,0,0,0,0,227
capture_2020_04_17_11_39_49_7565,290,240,326,338,392,325,0,0,0,0,227
capture_2020_04_17_11_39_49_7566,284,240,319,338,386,326,0,0,0,0,227
capture_2020_04_17_11_39_49_7567,277,235,313,339,382,326,0,0,0,0,236
capture_2020_04_17_11_39_49_7568,269,235,309,339,376,326,0,0,0,0,236
capture_2020_04_17_11_39_49_7569,260,235,298,339,366,325,0,0,0,0,236
capture_2020_04_17_11_39_49_7570,254,235,293,339,361,325,0,0,0,0,242
capture_2020_04_17_11_39_49_7571,247,233,288,339,356,325,0,0,0,0,242
capture_2020_04_17_11_39_49_7572,242,233,282,339,352,325,0,0,0,0,242
capture_2020_04_17_11_39_49_7573,234,233,277,339,344,325,0,0,0,0,242
capture_2020_04_17_11_39_49_7574,230,227,273,339,341,325,0,0,0,0,245
capture_2020_04_17_11_39_49_7575,223,227,268,338,336,323,0,0,0,0,245
capture_2020_04_17_11_39_49_7576,218,227,265,336,333,322,0,0,0,0,254
capture_2020_04_17_11_39_49_7577,218,227,261,334,330,321,0,0,0,0,254
capture_2020_04_17_11_39_49_7578,218,227,254,334,322,318,0,0,0,0,254
capture_2020_04_17_11_39_49_7579,218,227,250,334,318,318,0,0,0,0,254
capture_2020_04_17_11_39_49_7580,206,220,245,334,316,316,0,0,0,0,254
capture_2020_04_17_11_39_49_7581,195,218,240,329,311,316,0,0,0,0,254
capture_2020_04_17_11_39_49_7582,194,218,236,329,307,314,0,0,0,0,254
capture_2020_04_17_11_39_49_7583,194,218,236,328,307,314,0,0,0,0,254
capture_2020_04_17_11_39_49_7584,184,218,229,328,303,314,0,0,0,0,254
capture_2020_04_17_11_39_49_7585,184,218,229,328,301,314,0,0,0,0,254
capture_2020_04_17_11_39_49_7586,184,218,227,328,298,314,0,0,0,0,254
capture_2020_04_17_11_39_49_7587,184,218,224,328,296,315,0,0,0,0,248
capture_2020_04_17_11_39_49_7588,184,218,225,327,296,316,0,0,0,0,248
capture_2020_04_17_11_39_49_7589,184,218,224,328,295,318,0,0,0,0,245
capture_2020_04_17_11_39_49_7590,184,218,222,330,293,318,0,0,0,0,242
capture_2020_04_17_11_39_49_7591,187,223,222,330,291,319,0,0,0,0,236
capture_2020_04_17_11_39_49_7592,187,223,223,330,289,320,0,0,0,0,236
capture_2020_04_17_11_39_49_7593,187,223,223,330,289,321,0,0,0,0,236
capture_2020_04_17_11_39_49_7594,187,223,223,330,289,321,0,0,0,0,236
capture_2020_04_17_11_39_49_7595,188,238,220,332,288,324,0,0,0,0,224
