,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7552,460,347,418,331,484,329,0,0,0,0,132
capture_2020_04_17_11_39_49_7553,460,346,418,331,484,329,0,0,0,0,132
capture_2020_04_17_11_39_49_7554,456,347,416,329,483,327,0,0,0,0,132
capture_2020_04_17_11_39_49_7555,455,346,416,329,480,327,0,0,0,0,132
capture_2020_04_17_11_39_49_7556,450,354,408,329,480,327,0,0,0,0,132
capture_2020_04_17_11_39_49_7557,446,353,404,329,472,327,0,0,0,0,132
capture_2020_04_17_11_39_49_7558,442,349,400,328,467,326,0,0,0,0,132
capture_2020_04_17_11_39_49_7559,430,345,386,328,454,324,0,0,0,0,133
capture_2020_04_17_11_39_49_7560,422,352,384,328,448,324,0,0,0,0,132
capture_2020_04_17_11_39_49_7561,404,350,360,328,432,322,0,0,0,0,136
capture_2020_04_17_11_39_49_7562,395,345,355,330,423,322,0,0,0,0,135
capture_2020_04_17_11_39_49_7563,384,346,339,336,408,321,0,0,0,0,144
capture_2020_04_17_11_39_49_7564,376,345,336,336,401,321,0,0,0,0,144
capture_2020_04_17_11_39_49_7565,363,346,322,336,388,321,0,0,0,0,144
capture_2020_04_17_11_39_49_7566,360,344,315,336,384,322,0,0,0,0,144
capture_2020_04_17_11_39_49_7567,349,352,309,336,378,322,0,0,0,0,144
capture_2020_04_17_11_39_49_7568,344,347,305,336,372,322,0,0,0,0,147
capture_2020_04_17_11_39_49_7569,334,343,294,336,362,321,0,0,0,0,144
capture_2020_04_17_11_39_49_7570,329,349,289,336,357,321,0,0,0,0,147
capture_2020_04_17_11_39_49_7571,322,346,288,336,352,321,0,0,0,0,147
capture_2020_04_17_11_39_49_7572,317,346,278,336,352,321,0,0,0,0,147
capture_2020_04_17_11_39_49_7573,309,346,273,336,340,321,0,0,0,0,147
capture_2020_04_17_11_39_49_7574,307,344,272,336,337,321,0,0,0,0,149
capture_2020_04_17_11_39_49_7575,300,344,264,336,336,320,0,0,0,0,149
capture_2020_04_17_11_39_49_7576,306,360,261,336,329,320,0,0,0,0,160
capture_2020_04_17_11_39_49_7577,300,351,257,330,326,320,0,0,0,0,148
capture_2020_04_17_11_39_49_7578,298,348,250,330,320,314,0,0,0,0,144
capture_2020_04_17_11_39_49_7579,287,344,246,330,314,314,0,0,0,0,154
capture_2020_04_17_11_39_49_7580,282,339,241,330,312,312,0,0,0,0,160
capture_2020_04_17_11_39_49_7581,282,337,240,325,307,312,0,0,0,0,160
capture_2020_04_17_11_39_49_7582,275,340,232,325,304,310,0,0,0,0,160
capture_2020_04_17_11_39_49_7583,272,340,232,324,304,310,0,0,0,0,160
capture_2020_04_17_11_39_49_7584,270,337,225,324,299,310,0,0,0,0,160
capture_2020_04_17_11_39_49_7585,270,339,225,324,297,310,0,0,0,0,160
capture_2020_04_17_11_39_49_7586,264,333,224,324,294,310,0,0,0,0,160
capture_2020_04_17_11_39_49_7587,263,333,224,324,292,311,0,0,0,0,151
capture_2020_04_17_11_39_49_7588,264,339,224,323,292,312,0,0,0,0,151
capture_2020_04_17_11_39_49_7589,261,335,224,324,291,314,0,0,0,0,149
capture_2020_04_17_11_39_49_7590,259,333,218,326,289,314,0,0,0,0,147
capture_2020_04_17_11_39_49_7591,258,332,218,326,288,315,0,0,0,0,144
capture_2020_04_17_11_39_49_7592,258,332,219,326,288,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7593,258,332,219,326,288,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7594,258,332,219,326,288,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7595,254,338,216,328,288,320,0,0,0,0,147
capture_2020_04_17_11_39_49_7596,255,340,216,329,288,325,0,0,0,0,149
capture_2020_04_17_11_39_49_7597,254,338,216,330,284,325,0,0,0,0,147
capture_2020_04_17_11_39_49_7598,253,337,216,332,283,326,0,0,0,0,145
capture_2020_04_17_11_39_49_7599,250,355,214,336,279,330,0,0,0,0,138
capture_2020_04_17_11_39_49_7600,246,350,210,337,277,333,0,0,0,0,134
capture_2020_04_17_11_39_49_7601,246,355,209,338,273,336,0,0,0,0,134
capture_2020_04_17_11_39_49_7602,240,353,208,339,272,336,0,0,0,0,133
capture_2020_04_17_11_39_49_7603,239,356,204,340,269,337,0,0,0,0,130
capture_2020_04_17_11_39_49_7604,231,360,198,342,262,339,0,0,0,0,128
capture_2020_04_17_11_39_49_7605,230,364,196,343,259,341,0,0,0,0,128
capture_2020_04_17_11_39_49_7606,225,366,192,347,256,343,0,0,0,0,128
capture_2020_04_17_11_39_49_7607,221,364,188,349,251,345,0,0,0,0,128
capture_2020_04_17_11_39_49_7608,218,366,184,352,248,347,0,0,0,0,128
capture_2020_04_17_11_39_49_7609,213,366,180,353,242,349,0,0,0,0,128
capture_2020_04_17_11_39_49_7610,209,368,177,355,240,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7611,208,367,176,357,236,353,0,0,0,0,128
capture_2020_04_17_11_39_49_7612,206,372,176,357,234,353,0,0,0,0,128
capture_2020_04_17_11_39_49_7613,202,371,172,358,232,354,0,0,0,0,128
capture_2020_04_17_11_39_49_7614,200,372,170,359,230,354,0,0,0,0,128
capture_2020_04_17_11_39_49_7615,197,368,167,360,227,354,0,0,0,0,128
capture_2020_04_17_11_39_49_7616,199,373,165,362,224,355,0,0,0,0,128
capture_2020_04_17_11_39_49_7617,195,370,164,362,224,355,0,0,0,0,128
capture_2020_04_17_11_39_49_7618,193,370,164,361,224,355,0,0,0,0,128
capture_2020_04_17_11_39_49_7619,193,366,164,361,224,355,0,0,0,0,128
capture_2020_04_17_11_39_49_7620,197,376,164,360,224,355,0,0,0,0,128
capture_2020_04_17_11_39_49_7621,194,374,164,360,224,354,0,0,0,0,128
capture_2020_04_17_11_39_49_7622,194,374,165,358,224,353,0,0,0,0,130
capture_2020_04_17_11_39_49_7623,195,374,165,358,224,353,0,0,0,0,130
capture_2020_04_17_11_39_49_7624,201,374,166,357,227,352,0,0,0,0,130
capture_2020_04_17_11_39_49_7625,197,369,166,354,230,352,0,0,0,0,134
capture_2020_04_17_11_39_49_7626,199,368,166,352,231,347,0,0,0,0,130
capture_2020_04_17_11_39_49_7627,200,370,166,349,232,344,0,0,0,0,144
capture_2020_04_17_11_39_49_7628,202,362,168,341,234,338,0,0,0,0,144
capture_2020_04_17_11_39_49_7629,207,358,169,337,237,336,0,0,0,0,144
capture_2020_04_17_11_39_49_7630,207,346,169,330,242,325,0,0,0,0,144
capture_2020_04_17_11_39_49_7631,210,342,172,325,245,320,0,0,0,0,147
capture_2020_04_17_11_39_49_7632,215,344,176,320,249,316,0,0,0,0,151
capture_2020_04_17_11_39_49_7633,219,340,177,316,256,314,0,0,0,0,160
capture_2020_04_17_11_39_49_7634,229,336,184,316,263,314,0,0,0,0,160
capture_2020_04_17_11_39_49_7635,233,341,192,314,273,314,0,0,0,0,168
capture_2020_04_17_11_39_49_7636,247,334,201,314,288,314,0,0,0,1,172
capture_2020_04_17_11_39_49_7637,256,332,208,317,296,314,0,0,0,1,166
capture_2020_04_17_11_39_49_7638,273,334,220,320,310,323,0,0,0,1,186
capture_2020_04_17_11_39_49_7639,276,341,227,320,320,323,0,0,0,1,176
capture_2020_04_17_11_39_49_7640,285,341,233,321,323,325,0,0,0,1,176
capture_2020_04_17_11_39_49_7641,298,345,250,321,352,325,1,0,0,1,189
capture_2020_04_17_11_39_49_7642,311,344,261,321,357,332,1,0,0,1,192
capture_2020_04_17_11_39_49_7643,315,341,261,321,360,332,0,0,0,1,196
capture_2020_04_17_11_39_49_7644,319,343,266,321,368,332,0,0,0,1,196
capture_2020_04_17_11_39_49_7645,324,339,272,321,371,332,0,0,0,1,199
capture_2020_04_17_11_39_49_7646,327,342,272,320,373,330,0,0,0,1,199
capture_2020_04_17_11_39_49_7647,331,338,272,320,375,329,0,0,0,1,208
capture_2020_04_17_11_39_49_7648,328,345,275,315,375,325,0,0,0,1,208
capture_2020_04_17_11_39_49_7649,327,336,275,315,375,325,0,0,0,1,210
capture_2020_04_17_11_39_49_7650,325,328,275,312,375,321,0,0,0,1,208
capture_2020_04_17_11_39_49_7651,328,321,273,309,375,316,0,0,0,1,208
capture_2020_04_17_11_39_49_7652,327,345,267,304,375,312,0,0,0,1,214
capture_2020_04_17_11_39_49_7653,328,327,267,301,375,312,0,0,0,1,212
capture_2020_04_17_11_39_49_7654,325,335,267,301,375,312,0,0,0,1,218
capture_2020_04_17_11_39_49_7655,327,352,267,299,375,308,0,0,0,1,225
capture_2020_04_17_11_39_49_7656,325,343,267,296,375,305,0,0,0,1,224
capture_2020_04_17_11_39_49_7657,324,348,262,293,373,301,0,0,0,1,235
capture_2020_04_17_11_39_49_7658,325,342,262,293,373,301,0,0,0,1,235
capture_2020_04_17_11_39_49_7659,324,341,262,290,375,299,0,0,0,1,236
capture_2020_04_17_11_39_49_7660,326,336,262,288,379,297,0,0,0,1,234
capture_2020_04_17_11_39_49_7661,344,316,274,292,406,304,0,0,0,1,260
capture_2020_04_17_11_39_49_7662,352,323,280,292,421,304,0,0,0,1,272
capture_2020_04_17_11_39_49_7663,356,334,281,292,421,304,0,0,0,1,277
capture_2020_04_17_11_39_49_7664,360,338,288,298,432,309,0,0,0,1,289
capture_2020_04_17_11_39_49_7665,369,339,288,301,439,310,0,0,0,1,289
capture_2020_04_17_11_39_49_7666,371,339,288,301,448,311,0,0,0,1,295
capture_2020_04_17_11_39_49_7667,373,356,294,301,448,311,0,0,0,0,304
capture_2020_04_17_11_39_49_7668,381,352,294,301,448,311,0,0,0,1,304
capture_2020_04_17_11_39_49_7669,382,340,294,280,453,294,0,0,0,1,304
capture_2020_04_17_11_39_49_7670,379,302,294,269,453,282,0,0,0,1,304
capture_2020_04_17_11_39_49_7671,377,284,294,261,453,274,0,0,0,1,304
capture_2020_04_17_11_39_49_7672,381,290,294,252,453,264,0,0,0,1,304
capture_2020_04_17_11_39_49_7673,370,284,294,242,449,258,0,0,0,1,304
capture_2020_04_17_11_39_49_7674,369,292,294,236,442,248,0,0,0,1,304
capture_2020_04_17_11_39_49_7675,368,293,288,235,440,243,0,0,0,1,304
capture_2020_04_17_11_39_49_7676,357,276,288,232,436,241,0,0,0,1,289
capture_2020_04_17_11_39_49_7677,361,269,280,227,432,234,0,0,0,1,289
capture_2020_04_17_11_39_49_7678,358,279,280,226,428,232,0,0,0,1,285
capture_2020_04_17_11_39_49_7679,357,277,280,219,420,225,0,0,0,1,274
capture_2020_04_17_11_39_49_7680,349,273,280,224,417,226,0,0,0,1,274
capture_2020_04_17_11_39_49_7681,351,256,277,224,417,224,0,0,0,1,272
capture_2020_04_17_11_39_49_7682,348,265,277,218,417,221,0,0,0,1,262
capture_2020_04_17_11_39_49_7683,346,255,277,216,413,218,0,0,0,1,262
capture_2020_04_17_11_39_49_7684,351,260,279,214,413,215,0,0,0,1,262
capture_2020_04_17_11_39_49_7685,355,262,282,213,413,211,0,0,0,1,256
capture_2020_04_17_11_39_49_7686,360,270,283,211,416,211,0,0,0,1,256
capture_2020_04_17_11_39_49_7687,359,244,291,211,419,210,0,0,0,1,247
capture_2020_04_17_11_39_49_7688,364,249,291,211,419,210,0,0,0,1,256
capture_2020_04_17_11_39_49_7689,366,254,301,211,428,210,0,0,0,1,243
capture_2020_04_17_11_39_49_7690,378,261,306,211,432,210,0,0,0,1,243
capture_2020_04_17_11_39_49_7691,380,269,313,211,439,210,0,0,0,1,243
capture_2020_04_17_11_39_49_7692,378,258,320,211,440,210,0,0,0,1,243
capture_2020_04_17_11_39_49_7693,385,258,323,211,448,210,0,0,0,1,243
capture_2020_04_17_11_39_49_7694,387,268,323,211,448,212,0,0,0,1,243
capture_2020_04_17_11_39_49_7695,391,255,323,211,448,212,0,0,0,1,243
capture_2020_04_17_11_39_49_7696,393,259,330,211,452,216,0,0,0,1,243
capture_2020_04_17_11_39_49_7697,400,259,330,213,456,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7698,394,266,333,213,457,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7699,394,261,333,213,457,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7700,396,266,333,213,457,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7701,392,263,333,213,457,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7702,392,253,330,213,457,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7703,389,258,326,213,457,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7704,390,256,321,213,454,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7705,387,252,321,213,454,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7706,387,260,321,213,454,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7707,388,258,321,213,454,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7708,386,267,321,213,454,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7709,386,251,321,213,454,220,0,0,0,1,243
capture_2020_04_17_11_39_49_7710,387,260,321,216,454,224,0,0,0,1,243
capture_2020_04_17_11_39_49_7711,385,253,321,216,454,224,0,0,0,1,243
capture_2020_04_17_11_39_49_7712,385,266,321,216,454,224,0,0,0,1,243
capture_2020_04_17_11_39_49_7713,384,259,321,216,454,224,0,0,0,1,243
capture_2020_04_17_11_39_49_7714,381,261,321,216,454,224,0,0,0,1,243
capture_2020_04_17_11_39_49_7715,387,264,321,216,454,224,0,0,0,1,243
capture_2020_04_17_11_39_49_7716,383,273,321,216,454,224,0,0,0,1,243
capture_2020_04_17_11_39_49_7717,384,258,321,216,454,224,0,0,0,1,243
capture_2020_04_17_11_39_49_7718,384,251,321,216,454,224,0,0,0,1,243
capture_2020_04_17_11_39_49_7719,382,229,321,216,454,224,0,0,0,0,243
