,Face,,Left eye,,Right eye,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7552,456,342,416,329,482,327,0,0,0,0,128
capture_2020_04_17_11_39_49_7553,456,341,416,329,482,327,0,0,0,0,128
capture_2020_04_17_11_39_49_7554,452,342,416,327,481,325,0,0,0,0,128
capture_2020_04_17_11_39_49_7555,451,341,416,327,480,325,0,0,0,0,128
capture_2020_04_17_11_39_49_7556,448,349,406,327,480,325,0,0,0,0,128
capture_2020_04_17_11_39_49_7557,442,348,402,327,470,325,0,0,0,0,128
capture_2020_04_17_11_39_49_7558,438,344,400,326,465,324,0,0,0,0,128
capture_2020_04_17_11_39_49_7559,426,340,384,326,452,322,0,0,0,0,128
capture_2020_04_17_11_39_49_7560,418,347,384,326,448,322,0,0,0,0,128
capture_2020_04_17_11_39_49_7561,401,343,358,326,432,320,0,0,0,0,131
capture_2020_04_17_11_39_49_7562,391,340,353,328,421,320,0,0,0,0,130
capture_2020_04_17_11_39_49_7563,382,344,337,336,406,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7564,376,343,336,336,400,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7565,361,344,320,336,386,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7566,360,342,313,336,384,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7567,347,350,307,336,376,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7568,341,344,304,336,370,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7569,332,341,292,336,360,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7570,328,348,288,336,355,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7571,319,343,288,336,352,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7572,314,343,276,336,352,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7573,306,343,272,336,338,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7574,303,339,272,336,336,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7575,296,339,262,336,336,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7576,304,360,259,336,327,320,0,0,0,0,160
capture_2020_04_17_11_39_49_7577,296,348,256,328,324,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7578,296,348,248,328,320,312,0,0,0,0,144
capture_2020_04_17_11_39_49_7579,282,338,244,328,312,312,0,0,0,0,149
capture_2020_04_17_11_39_49_7580,280,337,240,328,310,310,0,0,0,0,160
capture_2020_04_17_11_39_49_7581,280,335,240,323,305,310,0,0,0,0,160
capture_2020_04_17_11_39_49_7582,273,338,230,323,304,308,0,0,0,0,160
capture_2020_04_17_11_39_49_7583,272,338,230,322,304,308,0,0,0,0,160
capture_2020_04_17_11_39_49_7584,268,335,224,322,297,308,0,0,0,0,160
capture_2020_04_17_11_39_49_7585,268,337,224,322,295,308,0,0,0,0,160
capture_2020_04_17_11_39_49_7586,262,331,224,322,292,308,0,0,0,0,160
capture_2020_04_17_11_39_49_7587,259,328,224,322,290,309,0,0,0,0,146
capture_2020_04_17_11_39_49_7588,260,334,224,321,290,310,0,0,0,0,146
capture_2020_04_17_11_39_49_7589,257,332,224,322,289,312,0,0,0,0,144
capture_2020_04_17_11_39_49_7590,256,332,216,324,288,312,0,0,0,0,144
capture_2020_04_17_11_39_49_7591,256,332,216,324,288,313,0,0,0,0,144
capture_2020_04_17_11_39_49_7592,256,332,217,324,288,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7593,256,332,217,324,288,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7594,256,332,217,324,288,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7595,251,335,214,326,288,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7596,251,335,214,327,288,323,0,0,0,0,144
capture_2020_04_17_11_39_49_7597,251,335,214,328,282,323,0,0,0,0,144
capture_2020_04_17_11_39_49_7598,251,335,214,330,281,324,0,0,0,0,144
capture_2020_04_17_11_39_49_7599,245,349,212,336,277,328,0,0,0,0,133
capture_2020_04_17_11_39_49_7600,241,344,208,336,275,331,0,0,0,0,129
capture_2020_04_17_11_39_49_7601,241,349,208,336,272,336,0,0,0,0,129
capture_2020_04_17_11_39_49_7602,236,348,208,337,272,336,0,0,0,0,128
capture_2020_04_17_11_39_49_7603,236,353,202,338,267,336,0,0,0,0,128
capture_2020_04_17_11_39_49_7604,229,358,196,340,260,337,0,0,0,0,128
capture_2020_04_17_11_39_49_7605,228,362,194,341,257,339,0,0,0,0,128
capture_2020_04_17_11_39_49_7606,224,364,192,345,256,341,0,0,0,0,128
capture_2020_04_17_11_39_49_7607,219,362,186,347,249,343,0,0,0,0,128
capture_2020_04_17_11_39_49_7608,216,364,182,352,246,345,0,0,0,0,128
capture_2020_04_17_11_39_49_7609,211,364,178,352,240,347,0,0,0,0,128
capture_2020_04_17_11_39_49_7610,208,368,176,353,240,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7611,208,365,176,355,234,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7612,204,370,176,355,232,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7613,200,369,170,356,230,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7614,198,370,168,357,228,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7615,195,368,165,358,225,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7616,197,371,163,360,224,353,0,0,0,0,128
capture_2020_04_17_11_39_49_7617,193,368,162,360,224,353,0,0,0,0,128
capture_2020_04_17_11_39_49_7618,192,368,162,359,224,353,0,0,0,0,128
capture_2020_04_17_11_39_49_7619,192,364,162,359,224,353,0,0,0,0,128
capture_2020_04_17_11_39_49_7620,195,374,162,358,224,353,0,0,0,0,128
capture_2020_04_17_11_39_49_7621,192,372,162,358,224,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7622,192,371,163,356,224,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7623,192,371,163,356,224,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7624,198,371,164,355,225,352,0,0,0,0,128
capture_2020_04_17_11_39_49_7625,192,363,164,352,228,352,0,0,0,0,129
capture_2020_04_17_11_39_49_7626,196,365,164,352,229,345,0,0,0,0,128
capture_2020_04_17_11_39_49_7627,200,368,164,347,230,342,0,0,0,0,144
capture_2020_04_17_11_39_49_7628,200,360,166,339,232,336,0,0,0,0,144
capture_2020_04_17_11_39_49_7629,205,356,167,336,235,336,0,0,0,0,144
capture_2020_04_17_11_39_49_7630,205,344,167,328,240,323,0,0,0,0,144
capture_2020_04_17_11_39_49_7631,207,339,170,323,243,320,0,0,0,0,144
capture_2020_04_17_11_39_49_7632,211,339,176,320,247,314,0,0,0,0,146
capture_2020_04_17_11_39_49_7633,217,338,176,314,256,312,0,0,0,0,160
capture_2020_04_17_11_39_49_7634,227,334,182,314,261,312,0,0,0,0,160
capture_2020_04_17_11_39_49_7635,228,334,192,312,272,312,0,0,0,0,163
capture_2020_04_17_11_39_49_7636,243,327,199,312,288,312,0,0,0,1,167
capture_2020_04_17_11_39_49_7637,251,328,208,315,294,312,0,0,0,1,161
capture_2020_04_17_11_39_49_7638,268,328,218,320,308,321,0,0,0,1,181
capture_2020_04_17_11_39_49_7639,274,340,225,320,320,321,0,0,0,1,176
capture_2020_04_17_11_39_49_7640,283,340,231,320,321,323,0,0,0,1,176
capture_2020_04_17_11_39_49_7641,294,340,248,320,352,323,1,0,0,1,184
capture_2020_04_17_11_39_49_7642,309,342,259,320,355,330,1,0,0,1,192
capture_2020_04_17_11_39_49_7643,311,336,259,320,358,330,0,0,0,1,192
capture_2020_04_17_11_39_49_7644,315,338,264,320,368,330,0,0,0,1,192
capture_2020_04_17_11_39_49_7645,321,334,272,320,369,330,0,0,0,1,194
capture_2020_04_17_11_39_49_7646,323,337,272,320,371,328,0,0,0,1,194
capture_2020_04_17_11_39_49_7647,329,336,272,320,373,327,0,0,0,1,208
capture_2020_04_17_11_39_49_7648,328,343,273,313,373,323,0,0,0,1,208
capture_2020_04_17_11_39_49_7649,324,333,273,313,373,323,0,0,0,1,208
capture_2020_04_17_11_39_49_7650,323,326,273,310,373,320,0,0,0,1,208
capture_2020_04_17_11_39_49_7651,328,319,272,307,373,314,0,0,0,1,208
capture_2020_04_17_11_39_49_7652,322,339,265,304,373,310,0,0,0,1,209
capture_2020_04_17_11_39_49_7653,324,322,265,299,373,310,0,0,0,1,208
capture_2020_04_17_11_39_49_7654,320,329,265,299,373,310,0,0,0,1,213
capture_2020_04_17_11_39_49_7655,325,350,265,297,373,306,0,0,0,1,224
capture_2020_04_17_11_39_49_7656,323,341,265,294,373,304,0,0,0,1,224
capture_2020_04_17_11_39_49_7657,320,343,260,291,371,299,0,0,0,1,230
capture_2020_04_17_11_39_49_7658,323,337,260,291,371,299,0,0,0,1,230
capture_2020_04_17_11_39_49_7659,319,334,260,288,373,297,0,0,0,1,231
capture_2020_04_17_11_39_49_7660,322,331,260,288,377,295,0,0,0,1,229
capture_2020_04_17_11_39_49_7661,340,311,272,290,404,304,0,0,0,1,256
capture_2020_04_17_11_39_49_7662,350,321,278,290,419,304,0,0,0,1,272
capture_2020_04_17_11_39_49_7663,352,329,279,290,419,304,0,0,0,1,272
capture_2020_04_17_11_39_49_7664,358,336,288,296,432,307,0,0,0,1,288
capture_2020_04_17_11_39_49_7665,368,337,288,299,437,308,0,0,0,1,288
capture_2020_04_17_11_39_49_7666,369,334,288,299,448,309,0,0,0,1,290
capture_2020_04_17_11_39_49_7667,371,356,292,299,448,309,0,0,0,0,304
capture_2020_04_17_11_39_49_7668,379,350,292,299,448,309,0,0,0,1,304
capture_2020_04_17_11_39_49_7669,380,340,292,278,451,292,0,0,0,1,304
capture_2020_04_17_11_39_49_7670,377,300,292,267,451,280,0,0,0,1,304
capture_2020_04_17_11_39_49_7671,376,282,292,259,451,272,0,0,0,1,304
capture_2020_04_17_11_39_49_7672,379,288,292,250,451,262,0,0,0,1,304
capture_2020_04_17_11_39_49_7673,368,282,292,240,448,256,0,0,0,1,304
capture_2020_04_17_11_39_49_7674,367,292,292,234,440,246,0,0,0,1,304
capture_2020_04_17_11_39_49_7675,366,292,288,233,438,241,0,0,0,1,304
capture_2020_04_17_11_39_49_7676,355,274,288,230,434,240,0,0,0,1,288
capture_2020_04_17_11_39_49_7677,359,267,278,225,432,232,0,0,0,1,288
capture_2020_04_17_11_39_49_7678,354,274,278,224,426,230,0,0,0,1,280
capture_2020_04_17_11_39_49_7679,354,274,278,217,418,224,0,0,0,1,272
capture_2020_04_17_11_39_49_7680,348,273,278,224,416,224,0,0,0,1,277
capture_2020_04_17_11_39_49_7681,349,254,275,224,416,224,0,0,0,1,273
capture_2020_04_17_11_39_49_7682,351,271,275,216,416,219,0,0,0,1,272
capture_2020_04_17_11_39_49_7683,349,261,275,214,411,216,0,0,0,1,273
capture_2020_04_17_11_39_49_7684,351,263,277,212,411,213,0,0,0,1,267
capture_2020_04_17_11_39_49_7685,353,260,280,211,411,209,0,0,0,1,256
capture_2020_04_17_11_39_49_7686,358,268,281,209,416,209,0,0,0,1,256
capture_2020_04_17_11_39_49_7687,362,250,289,209,417,208,0,0,0,1,256
capture_2020_04_17_11_39_49_7688,362,247,289,209,417,208,0,0,0,1,256
capture_2020_04_17_11_39_49_7689,368,258,299,209,426,208,0,0,0,1,250
capture_2020_04_17_11_39_49_7690,376,260,304,209,432,208,0,0,0,1,240
capture_2020_04_17_11_39_49_7691,377,266,311,209,437,208,0,0,0,1,240
capture_2020_04_17_11_39_49_7692,376,255,320,209,438,208,0,0,0,1,240
capture_2020_04_17_11_39_49_7693,382,255,321,209,448,208,0,0,0,1,240
capture_2020_04_17_11_39_49_7694,389,272,321,209,448,210,0,0,0,1,250
capture_2020_04_17_11_39_49_7695,389,253,321,209,448,210,0,0,0,1,242
capture_2020_04_17_11_39_49_7696,392,256,328,209,450,214,0,0,0,1,240
capture_2020_04_17_11_39_49_7697,397,256,328,211,454,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7698,392,263,331,211,455,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7699,396,266,331,211,455,218,0,0,0,1,248
capture_2020_04_17_11_39_49_7700,393,263,331,211,455,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7701,389,260,331,211,455,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7702,389,250,328,211,455,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7703,386,255,324,211,455,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7704,387,253,320,211,452,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7705,384,249,320,211,452,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7706,384,257,320,211,452,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7707,385,255,320,211,452,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7708,383,264,320,211,452,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7709,383,248,320,211,452,218,0,0,0,1,240
capture_2020_04_17_11_39_49_7710,384,257,320,214,452,224,0,0,0,1,240
capture_2020_04_17_11_39_49_7711,382,250,320,214,452,224,0,0,0,1,240
capture_2020_04_17_11_39_49_7712,382,263,320,214,452,224,0,0,0,1,240
capture_2020_04_17_11_39_49_7713,381,256,320,214,452,224,0,0,0,1,240
capture_2020_04_17_11_39_49_7714,378,260,320,214,452,224,0,0,0,1,240
capture_2020_04_17_11_39_49_7715,384,261,320,214,452,224,0,0,0,1,240
capture_2020_04_17_11_39_49_7716,380,270,320,214,452,224,0,0,0,1,240
capture_2020_04_17_11_39_49_7717,381,255,320,214,452,224,0,0,0,1,240
capture_2020_04_17_11_39_49_7718,381,248,320,214,452,224,0,0,0,1,240
capture_2020_04_17_11_39_49_7719,384,253,320,214,452,224,0,0,0,0,256
