,eyeClosed,Center Up,,Center,,Center Down,,Left Point,,Right Point,,Left,Right,Up,Down,Eye width:
capture_2020_04_17_11_39_49_7343_right,0,39,25,34,48,47,73,4,51,96,54,1,0,1,0,83
capture_2020_04_17_11_39_49_7344_left,0,39,25,34,48,47,73,4,51,96,54,1,0,1,0,83
capture_2020_04_17_11_39_49_7344_right,0,39,25,34,48,48,72,5,49,98,53,1,0,1,0,83
capture_2020_04_17_11_39_49_7345_left,0,39,25,34,48,47,73,4,51,96,54,1,0,1,0,83
capture_2020_04_17_11_39_49_7345_right,0,39,25,34,46,48,72,5,49,98,53,1,0,1,0,83
capture_2020_04_17_11_39_49_7346_left,0,39,25,33,51,47,73,4,51,96,54,1,0,1,0,83
capture_2020_04_17_11_39_49_7346_right,0,39,25,31,47,47,73,4,51,96,54,1,0,0,0,83
capture_2020_04_17_11_39_49_7347_left,0,39,25,33,51,47,73,4,51,96,54,1,0,0,0,83
capture_2020_04_17_11_39_49_7347_right,0,38,26,33,45,46,74,4,51,95,55,1,0,0,0,82
capture_2020_04_17_11_39_49_7348_left,0,39,25,34,52,47,73,4,51,96,54,1,0,0,0,83
capture_2020_04_17_11_39_49_7348_right,0,39,25,35,47,47,73,4,51,96,54,1,0,0,0,83
capture_2020_04_17_11_39_49_7349_left,0,39,25,34,49,47,73,4,51,96,54,1,0,0,0,83
capture_2020_04_17_11_39_49_7349_right,0,38,26,34,46,46,74,4,51,95,55,1,0,0,0,82
capture_2020_04_17_11_39_49_7350_left,0,39,25,34,51,47,73,4,51,96,54,1,0,0,0,83
capture_2020_04_17_11_39_49_7350_right,0,38,26,31,45,46,74,2,48,95,52,1,0,0,0,82
capture_2020_04_17_11_39_49_7351_left,0,38,26,33,50,46,74,2,48,95,52,1,0,0,0,82
capture_2020_04_17_11_39_49_7351_right,0,39,25,35,47,47,73,2,47,96,52,1,0,0,0,83
capture_2020_04_17_11_39_49_7352_left,0,39,25,35,48,47,73,2,47,96,52,1,0,0,0,83
capture_2020_04_17_11_39_49_7352_right,0,39,25,34,46,47,73,2,47,96,52,1,0,0,0,83
capture_2020_04_17_11_39_49_7353_left,0,39,25,35,49,47,73,2,47,96,52,1,0,0,0,83
capture_2020_04_17_11_39_49_7353_right,0,38,26,34,45,46,73,2,46,96,52,1,0,0,0,82
capture_2020_04_17_11_39_49_7354_left,0,39,25,33,49,47,73,2,47,96,52,1,0,0,0,83
capture_2020_04_17_11_39_49_7354_right,0,37,18,34,45,45,72,2,51,99,47,1,0,0,0,83
capture_2020_04_17_11_39_49_7355_left,0,37,23,31,52,46,82,1,52,96,54,1,0,0,0,83
capture_2020_04_17_11_39_49_7355_right,0,37,17,31,45,46,76,1,46,96,47,1,0,0,0,83
capture_2020_04_17_11_39_49_7356_left,0,37,17,30,50,45,77,5,51,95,54,1,0,0,0,82
capture_2020_04_17_11_39_49_7356_right,0,37,17,33,46,46,76,2,46,96,49,1,0,0,0,82
capture_2020_04_17_11_39_49_7357_left,0,40,22,31,52,46,75,2,54,98,54,1,0,0,0,83
capture_2020_04_17_11_39_49_7357_right,0,40,20,32,47,46,75,2,51,98,47,1,0,0,0,83
capture_2020_04_17_11_39_49_7358_left,0,40,20,32,47,46,75,2,51,96,51,1,0,0,0,83
capture_2020_04_17_11_39_49_7358_right,0,40,20,32,47,46,75,2,51,96,46,1,0,0,0,83
capture_2020_04_17_11_39_49_7359_left,0,40,20,32,47,46,75,2,51,98,51,1,0,0,0,83
capture_2020_04_17_11_39_49_7359_right,0,40,20,32,47,46,75,2,51,98,47,1,0,0,0,83
capture_2020_04_17_11_39_49_7360_left,0,40,20,32,52,52,72,4,54,99,51,1,0,0,0,83
capture_2020_04_17_11_39_49_7360_right,0,40,22,35,46,52,73,2,48,95,47,1,0,0,0,83
capture_2020_04_17_11_39_49_7361_left,1,39,47,48,54,48,64,5,58,94,48,0,0,0,0,83
capture_2020_04_17_11_39_49_7361_right,1,39,47,48,54,48,64,5,48,94,48,0,0,0,0,83
capture_2020_04_17_11_39_49_7362_left,1,39,47,48,54,48,64,5,58,95,46,0,0,0,0,83
capture_2020_04_17_11_39_49_7362_right,1,39,48,47,55,48,65,5,49,95,48,0,0,0,0,82
capture_2020_04_17_11_39_49_7363_left,1,39,47,48,54,48,64,4,57,94,45,0,0,0,0,83
capture_2020_04_17_11_39_49_7363_right,1,39,47,48,54,48,64,4,48,94,45,0,0,0,0,83
capture_2020_04_17_11_39_49_7364_left,0,40,27,59,49,50,71,2,55,98,48,0,1,0,0,83
capture_2020_04_17_11_39_49_7364_right,0,40,27,65,46,49,72,4,51,96,49,0,1,0,0,83
capture_2020_04_17_11_39_49_7365_left,0,40,27,65,46,49,72,4,51,96,49,0,1,0,0,83
capture_2020_04_17_11_39_49_7365_right,0,40,27,65,46,49,73,2,51,96,50,0,1,0,0,82
capture_2020_04_17_11_39_49_7366_left,0,43,21,64,50,51,74,5,55,96,50,0,1,0,0,82
capture_2020_04_17_11_39_49_7366_right,0,44,20,66,46,51,73,6,54,96,49,0,1,0,0,83
capture_2020_04_17_11_39_49_7367_left,0,44,20,64,48,51,73,6,54,96,49,0,1,0,0,83
capture_2020_04_17_11_39_49_7367_right,0,44,20,65,48,51,73,4,54,96,49,0,1,0,0,83
capture_2020_04_17_11_39_49_7368_left,0,44,20,65,49,51,73,5,57,96,49,0,1,0,0,83
capture_2020_04_17_11_39_49_7368_right,0,43,21,64,50,51,74,4,57,96,50,0,1,0,0,82
capture_2020_04_17_11_39_49_7369_left,0,44,20,65,49,51,73,5,57,96,49,0,1,0,0,83
capture_2020_04_17_11_39_49_7369_right,0,43,21,65,49,51,74,4,57,96,50,0,1,0,0,82
capture_2020_04_17_11_39_49_7370_left,0,44,20,64,52,51,73,5,57,96,49,0,1,0,0,83
capture_2020_04_17_11_39_49_7370_right,0,44,20,67,47,51,72,5,55,98,48,0,1,0,0,83
capture_2020_04_17_11_39_49_7371_left,0,43,21,66,51,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7371_right,0,43,21,68,50,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7372_left,0,43,21,66,51,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7372_right,0,43,21,66,49,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7373_left,0,43,21,67,51,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7373_right,0,43,21,66,49,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7374_left,0,43,21,66,50,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7374_right,0,43,21,66,49,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7375_left,0,43,21,66,51,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7375_right,0,44,20,66,51,51,72,5,55,98,48,0,1,0,0,83
capture_2020_04_17_11_39_49_7376_left,0,43,21,66,51,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7376_right,0,44,20,68,49,51,72,5,55,98,48,0,1,0,0,83
capture_2020_04_17_11_39_49_7377_left,0,43,21,67,50,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7377_right,0,43,21,67,50,51,73,5,56,96,49,0,1,0,0,82
capture_2020_04_17_11_39_49_7378_left,0,44,20,68,49,52,78,4,58,96,52,0,1,0,0,83
capture_2020_04_17_11_39_49_7378_right,0,43,21,67,50,52,79,4,59,95,52,0,1,0,0,82
capture_2020_04_17_11_39_49_7379_left,0,43,21,66,50,52,80,2,59,95,52,0,1,0,0,82
capture_2020_04_17_11_39_49_7379_right,0,43,21,67,50,52,79,4,59,95,52,0,1,0,0,82
capture_2020_04_17_11_39_49_7380_left,0,43,21,67,50,52,79,4,59,95,52,0,1,0,0,82
capture_2020_04_17_11_39_49_7380_right,0,43,21,67,50,52,79,4,59,95,52,0,1,0,0,82
capture_2020_04_17_11_39_49_7381_left,0,43,21,67,50,52,79,4,59,95,52,0,1,0,0,82
capture_2020_04_17_11_39_49_7381_right,0,44,20,68,49,52,78,4,58,96,52,0,1,0,0,83
capture_2020_04_17_11_39_49_7382_left,0,43,21,67,50,52,79,4,59,95,52,0,1,0,0,82
capture_2020_04_17_11_39_49_7382_right,0,43,21,67,50,52,79,4,59,95,52,0,1,0,0,82
capture_2020_04_17_11_39_49_7383_left,1,41,50,51,59,50,70,5,61,95,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7383_right,1,41,48,50,56,50,66,4,52,95,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7384_left,1,41,52,51,62,52,73,9,60,95,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7384_right,1,41,52,51,59,51,67,5,54,95,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7385_left,1,44,57,54,63,54,73,6,61,95,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7385_right,1,44,56,52,63,54,70,7,51,95,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7386_left,1,45,59,56,65,56,72,10,60,96,48,0,0,0,0,83
capture_2020_04_17_11_39_49_7386_right,1,45,60,52,65,55,73,6,52,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7387_left,1,39,57,48,66,49,73,10,59,94,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7387_right,1,39,57,48,66,49,73,6,52,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7388_left,1,41,61,52,68,52,76,6,59,96,50,0,0,0,0,82
capture_2020_04_17_11_39_49_7388_right,1,44,55,54,63,54,70,5,54,96,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7389_left,1,38,51,46,61,48,70,6,59,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7389_right,1,40,49,49,60,49,68,5,54,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7390_left,1,40,49,49,60,49,68,5,59,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7390_right,1,40,49,49,60,49,68,5,56,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7391_left,1,40,49,49,60,49,68,7,57,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7391_right,1,40,49,49,60,49,68,9,54,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7392_left,0,40,39,50,59,50,81,9,59,96,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7392_right,0,40,38,48,57,48,80,5,56,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7393_left,0,40,37,51,59,49,78,6,54,96,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7393_right,0,40,38,50,60,49,79,5,55,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7394_left,0,40,38,50,60,49,79,5,55,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7394_right,1,40,50,49,61,49,73,5,56,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7395_left,1,40,49,50,60,50,72,5,55,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7395_right,1,40,50,49,61,49,73,5,56,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7396_left,1,40,49,50,60,50,72,5,55,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7396_right,1,40,50,49,61,49,73,5,56,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7397_left,1,40,49,50,60,50,72,5,55,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7397_right,1,41,54,49,61,51,68,5,56,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7398_left,1,41,54,50,60,51,67,5,55,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7398_right,1,41,54,50,60,51,67,11,51,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7399_left,1,41,54,50,60,51,67,6,59,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7399_right,1,41,54,49,61,51,68,8,55,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7400_left,1,41,54,50,60,51,67,9,59,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7400_right,1,41,54,49,61,51,68,10,55,94,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7401_left,1,41,54,50,60,51,67,9,60,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7401_right,1,41,54,49,61,51,68,7,55,94,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7402_left,1,41,54,50,60,51,67,6,59,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7402_right,1,41,54,50,60,51,67,7,54,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7403_left,1,41,54,49,61,51,68,8,59,93,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7403_right,1,42,52,51,60,51,67,7,56,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7404_left,1,41,55,48,63,49,72,10,59,94,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7404_right,1,41,48,50,60,50,68,10,55,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7405_left,1,41,52,50,60,50,68,6,59,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7405_right,1,41,54,49,61,49,68,7,52,94,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7406_left,1,42,55,51,63,52,71,9,61,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7406_right,1,42,56,49,62,49,70,7,56,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7407_left,1,40,52,49,62,49,70,6,59,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7407_right,1,40,52,50,61,50,68,6,55,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7408_left,1,40,52,49,62,49,70,7,59,95,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7408_right,1,40,52,50,61,50,68,7,54,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7409_left,1,39,55,50,62,50,74,6,59,94,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7409_right,1,40,50,48,60,49,71,5,56,95,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7410_left,1,41,55,51,63,51,71,4,61,95,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7410_right,1,43,54,52,58,52,63,6,53,96,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7411_left,1,40,55,49,62,49,70,6,57,94,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7411_right,1,40,52,48,61,49,70,6,57,94,57,0,0,0,0,83
capture_2020_04_17_11_39_49_7412_left,1,39,51,49,62,49,73,5,60,94,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7412_right,1,43,51,51,61,52,72,8,53,94,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7413_left,1,42,56,52,62,54,71,5,61,91,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7413_right,1,43,55,52,63,53,70,5,57,92,55,0,0,0,0,83
capture_2020_04_17_11_39_49_7414_left,1,40,54,49,62,51,71,5,56,91,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7414_right,1,40,55,48,62,49,70,5,55,90,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7415_left,1,42,55,51,62,51,70,7,59,91,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7415_right,1,41,52,49,61,49,68,7,55,90,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7416_left,1,41,57,49,63,52,73,6,60,91,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7416_right,1,40,54,48,62,49,71,6,55,94,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7417_left,1,42,56,51,63,51,72,6,60,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7417_right,1,41,51,50,60,50,71,6,54,94,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7418_left,1,41,51,50,60,50,71,5,60,94,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7418_right,1,41,51,49,60,49,71,4,54,94,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7419_left,0,42,33,52,54,52,72,5,57,94,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7419_right,0,42,30,51,51,50,69,5,53,95,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7420_left,0,40,34,52,52,52,71,7,57,95,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7420_right,0,40,34,52,52,52,71,7,57,95,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7421_left,0,41,34,54,52,52,70,7,57,95,57,0,0,0,0,83
capture_2020_04_17_11_39_49_7421_right,0,41,28,50,48,51,66,7,54,95,57,0,0,0,0,83
capture_2020_04_17_11_39_49_7422_left,0,44,27,52,49,54,76,6,57,95,57,0,0,0,0,83
capture_2020_04_17_11_39_49_7422_right,0,42,25,51,47,52,76,6,57,95,57,0,0,0,0,83
capture_2020_04_17_11_39_49_7423_left,0,42,25,55,51,52,76,6,57,95,57,0,0,0,0,83
capture_2020_04_17_11_39_49_7423_right,0,41,26,50,49,51,77,6,57,95,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7424_left,0,42,25,52,47,52,76,6,57,95,57,0,0,0,0,83
capture_2020_04_17_11_39_49_7424_right,0,42,22,50,45,51,77,6,57,94,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7425_left,0,42,22,52,45,51,77,7,57,96,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7425_right,0,42,22,51,44,51,77,7,57,96,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7426_left,0,42,16,52,41,51,78,7,57,95,59,0,0,0,0,82
capture_2020_04_17_11_39_49_7426_right,0,43,16,52,39,52,77,7,57,96,48,0,0,0,0,83
capture_2020_04_17_11_39_49_7427_left,0,43,16,54,40,52,77,5,53,96,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7427_right,0,41,12,51,37,51,77,5,54,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7428_left,0,41,12,52,39,51,77,5,54,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7428_right,0,41,12,52,35,51,77,5,54,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7429_left,0,41,12,54,39,51,77,5,54,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7429_right,0,41,12,51,37,51,77,5,54,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7430_left,0,42,13,53,37,52,77,5,53,98,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7430_right,0,42,12,51,34,52,76,6,53,98,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7431_left,0,41,12,54,37,51,77,5,54,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7431_right,0,41,12,50,35,51,77,5,54,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7432_left,0,41,13,53,38,51,78,5,54,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7432_right,0,41,12,51,37,51,77,5,54,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7433_left,0,41,13,53,39,51,78,5,54,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7433_right,0,41,12,51,37,51,77,5,54,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7434_left,0,41,13,53,40,51,78,5,54,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7434_right,0,41,12,51,38,51,77,5,56,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7435_left,0,41,13,52,40,51,78,4,56,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7435_right,0,41,12,51,38,51,77,5,56,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7436_left,0,41,13,52,40,51,78,4,56,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7436_right,0,41,12,52,38,51,77,5,56,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7437_left,0,41,13,53,39,51,78,4,56,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7437_right,0,41,12,51,38,51,77,5,56,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7438_left,0,41,13,52,39,51,78,4,56,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7438_right,0,41,12,51,38,51,77,5,56,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7439_left,0,41,13,53,40,51,78,4,56,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7439_right,0,41,12,50,37,51,77,5,56,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7440_left,0,41,13,52,39,51,78,4,56,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7440_right,0,41,12,51,37,51,77,5,56,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7441_left,0,41,13,52,41,51,78,4,56,96,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7441_right,0,41,12,51,38,51,77,5,56,98,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7442_left,0,41,12,51,43,51,77,5,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7442_right,0,41,12,51,39,51,77,5,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7443_left,0,41,12,51,40,51,77,5,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7443_right,0,42,12,52,37,52,76,5,55,98,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7444_left,0,41,12,51,39,51,77,5,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7444_right,0,42,13,52,37,52,77,5,55,96,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7445_left,0,42,12,52,42,52,76,5,55,98,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7445_right,0,42,13,51,39,52,77,5,55,96,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7446_left,0,42,12,51,41,52,76,5,55,98,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7446_right,0,41,12,51,38,51,77,5,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7447_left,0,42,12,51,42,52,76,5,55,98,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7447_right,0,41,13,49,39,51,78,4,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7448_left,0,41,12,52,40,51,77,5,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7448_right,0,41,13,49,39,51,78,4,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7449_left,0,41,12,51,40,51,77,5,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7449_right,0,41,13,49,38,51,78,4,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7450_left,0,41,12,51,41,51,77,5,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7450_right,0,41,13,49,38,51,78,4,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7451_left,0,42,12,51,40,52,76,5,55,98,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7451_right,0,41,12,50,37,51,77,5,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7452_left,0,42,12,51,41,52,76,5,55,98,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7452_right,0,41,13,51,38,51,78,4,56,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7453_left,0,41,29,51,48,51,71,5,59,96,57,0,0,0,0,82
capture_2020_04_17_11_39_49_7453_right,0,42,20,51,43,52,70,5,58,98,57,0,0,0,0,83
capture_2020_04_17_11_39_49_7454_left,1,41,56,49,61,51,67,6,62,94,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7454_right,1,42,51,51,55,51,60,5,54,99,52,0,0,0,0,83
capture_2020_04_17_11_39_49_7455_left,1,44,55,54,61,55,69,7,60,98,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7455_right,1,42,50,50,57,51,65,5,54,98,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7456_left,1,44,57,55,61,55,67,9,59,98,51,0,0,0,0,83
capture_2020_04_17_11_39_49_7456_right,1,41,54,49,59,50,63,7,54,95,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7457_left,1,46,60,56,63,56,67,13,61,95,50,0,0,0,0,82
capture_2020_04_17_11_39_49_7457_right,1,40,56,49,62,49,66,5,54,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7458_left,1,45,60,55,65,55,71,9,59,96,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7458_right,1,43,55,50,61,52,67,9,52,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7459_left,1,44,59,55,64,54,69,9,58,98,52,0,0,0,0,83
capture_2020_04_17_11_39_49_7459_right,1,42,56,50,62,50,68,9,51,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7460_left,1,44,60,54,65,54,71,7,60,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7460_right,1,40,55,46,62,48,68,7,50,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7461_left,1,46,60,57,63,59,70,12,61,96,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7461_right,1,43,56,53,61,52,66,8,54,93,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7462_left,1,45,62,56,66,56,71,11,61,95,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7462_right,1,44,59,52,63,53,67,10,52,94,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7463_left,1,46,61,57,66,56,70,11,60,95,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7463_right,1,45,60,54,65,54,70,8,54,94,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7464_left,1,46,61,57,66,57,71,12,61,96,49,0,0,0,0,82
capture_2020_04_17_11_39_49_7464_right,1,42,57,50,62,51,68,10,54,96,49,0,0,0,0,82
capture_2020_04_17_11_39_49_7465_left,1,46,59,56,65,57,71,9,62,93,50,0,0,0,0,82
capture_2020_04_17_11_39_49_7465_right,1,43,56,49,62,52,68,9,48,93,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7466_left,1,45,60,56,66,57,72,12,61,91,50,0,0,0,0,82
capture_2020_04_17_11_39_49_7466_right,1,43,56,52,63,52,71,7,51,92,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7467_left,1,43,57,54,63,55,73,9,60,95,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7467_right,1,45,57,54,65,54,71,5,55,95,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7468_left,1,47,60,59,65,59,72,10,61,95,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7468_right,1,40,57,47,63,48,70,8,54,95,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7469_left,1,45,63,55,67,55,73,13,62,94,50,0,0,0,0,82
capture_2020_04_17_11_39_49_7469_right,1,42,57,50,62,50,67,12,54,95,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7470_left,1,46,61,57,67,57,73,11,61,95,50,0,0,0,0,82
capture_2020_04_17_11_39_49_7470_right,1,42,54,49,61,50,67,7,51,95,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7471_left,1,45,60,55,67,57,73,11,62,94,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7471_right,1,44,55,52,63,55,71,6,52,95,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7472_left,1,45,60,55,66,57,73,10,61,94,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7472_right,1,44,58,51,64,54,70,7,52,96,52,0,0,0,0,83
capture_2020_04_17_11_39_49_7473_left,1,46,61,58,67,57,73,8,61,94,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7473_right,1,46,59,56,64,57,70,7,52,96,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7474_left,1,44,61,54,66,55,71,10,62,94,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7474_right,1,44,59,51,63,54,68,6,54,94,55,0,0,0,0,82
