,noLeftEye,noRightEye,Left Eye,,Right Eye,,Nose,,Mouth Up,,Mouth Down,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7523,0,0,377,382,629,372,500,480,503,594,503,640,0,0,0,0,172
capture_2020_04_17_11_39_49_7524,0,0,369,381,619,372,494,484,494,597,497,638,0,0,0,0,172
capture_2020_04_17_11_39_49_7525,0,0,378,387,624,371,500,483,506,598,503,640,0,0,0,0,166
capture_2020_04_17_11_39_49_7526,0,0,384,384,631,374,503,483,506,595,506,640,0,0,0,0,166
capture_2020_04_17_11_39_49_7527,0,0,393,384,638,374,513,484,516,594,516,635,0,0,0,0,166
capture_2020_04_17_11_39_49_7528,0,0,400,381,645,368,519,484,522,584,525,629,0,0,0,0,164
capture_2020_04_17_11_39_49_7529,0,0,392,380,636,367,513,468,509,579,513,624,0,0,0,0,164
capture_2020_04_17_11_39_49_7530,0,0,385,380,627,370,503,469,506,577,506,620,0,0,0,0,162
capture_2020_04_17_11_39_49_7531,0,0,374,383,622,374,496,469,496,579,500,621,0,0,0,0,162
capture_2020_04_17_11_39_49_7532,0,0,371,383,612,370,493,469,490,575,493,618,0,0,0,0,162
capture_2020_04_17_11_39_49_7533,0,0,376,387,616,377,490,467,493,580,493,617,0,0,0,0,160
capture_2020_04_17_11_39_49_7534,0,0,376,387,613,377,496,470,500,583,500,623,0,0,0,0,160
capture_2020_04_17_11_39_49_7535,0,0,374,390,622,376,496,468,500,583,500,620,0,0,0,0,158
capture_2020_04_17_11_39_49_7536,0,0,373,386,619,373,496,468,500,581,500,622,0,0,0,0,156
capture_2020_04_17_11_39_49_7537,0,0,383,390,619,379,496,472,500,588,500,626,0,0,0,0,156
capture_2020_04_17_11_39_49_7538,0,0,389,386,625,376,510,483,514,588,517,626,0,0,0,0,154
capture_2020_04_17_11_39_49_7539,0,0,395,393,635,383,510,483,514,588,517,626,0,0,0,0,154
capture_2020_04_17_11_39_49_7540,0,0,398,389,640,375,517,477,521,586,517,625,0,0,0,0,152
capture_2020_04_17_11_39_49_7541,0,0,405,393,644,382,521,477,524,589,524,625,0,0,0,0,152
capture_2020_04_17_11_39_49_7542,0,0,400,393,637,382,517,474,517,588,520,623,0,0,0,0,152
capture_2020_04_17_11_39_49_7543,0,0,400,386,638,382,517,474,517,588,521,623,0,0,0,0,150
capture_2020_04_17_11_39_49_7544,0,0,393,386,636,379,511,475,511,582,514,625,0,0,0,0,150
capture_2020_04_17_11_39_49_7545,0,0,396,386,636,379,514,475,514,586,514,629,0,0,0,0,150
capture_2020_04_17_11_39_49_7546,0,0,392,386,631,379,510,475,510,586,510,629,0,0,0,0,148
capture_2020_04_17_11_39_49_7547,0,0,392,393,633,378,510,476,507,587,507,627,0,0,0,0,148
capture_2020_04_17_11_39_49_7548,0,0,395,389,633,378,510,476,514,591,514,631,0,0,0,0,148
capture_2020_04_17_11_39_49_7549,0,0,406,393,637,386,521,479,521,591,525,631,0,0,0,0,148
capture_2020_04_17_11_39_49_7550,0,0,410,393,646,382,521,479,524,593,524,629,0,0,0,0,148
capture_2020_04_17_11_39_49_7551,0,0,410,393,649,386,521,479,524,593,524,629,0,0,0,0,148
capture_2020_04_17_11_39_49_7552,0,0,410,393,649,386,521,479,524,593,524,629,0,0,0,0,148
capture_2020_04_17_11_39_49_7553,0,0,402,393,647,386,521,479,525,591,525,631,0,0,0,0,148
capture_2020_04_17_11_39_49_7554,0,0,399,393,640,386,514,479,518,587,518,627,0,0,0,0,148
capture_2020_04_17_11_39_49_7555,0,0,399,386,639,382,521,475,517,582,517,618,0,0,0,0,148
capture_2020_04_17_11_39_49_7556,0,0,400,389,636,382,521,475,514,582,514,618,0,0,0,0,150
capture_2020_04_17_11_39_49_7557,0,0,392,393,628,382,510,475,510,582,510,618,0,0,0,0,148
capture_2020_04_17_11_39_49_7558,0,0,389,393,628,382,514,475,514,579,514,614,0,0,0,0,150
capture_2020_04_17_11_39_49_7559,0,0,369,393,609,382,485,467,489,581,489,616,0,0,0,0,150
capture_2020_04_17_11_39_49_7560,0,0,365,393,599,372,485,467,489,581,489,616,0,0,0,0,150
capture_2020_04_17_11_39_49_7561,0,0,373,396,608,365,496,470,503,575,514,614,0,0,0,0,152
capture_2020_04_17_11_39_49_7562,0,0,373,396,608,365,496,470,503,575,514,614,0,0,0,0,152
capture_2020_04_17_11_39_49_7563,0,0,359,404,591,365,486,474,500,579,507,614,0,0,0,0,152
capture_2020_04_17_11_39_49_7564,0,0,370,407,605,365,500,474,510,579,517,614,0,0,0,0,152
capture_2020_04_17_11_39_49_7565,0,0,379,407,616,365,510,474,524,581,534,616,0,0,0,0,152
capture_2020_04_17_11_39_49_7566,0,0,379,407,616,365,517,474,527,581,538,616,0,0,0,0,152
capture_2020_04_17_11_39_49_7567,0,0,383,404,620,358,510,474,528,577,546,616,0,0,0,0,150
capture_2020_04_17_11_39_49_7568,0,0,380,404,612,358,514,474,524,575,542,618,0,0,0,0,152
capture_2020_04_17_11_39_49_7569,0,0,382,407,615,362,517,473,531,577,549,616,0,0,0,0,154
capture_2020_04_17_11_39_49_7570,0,0,379,407,613,359,520,472,531,576,544,610,0,0,0,0,154
capture_2020_04_17_11_39_49_7571,0,0,379,410,610,362,524,466,531,576,545,610,0,0,0,0,156
capture_2020_04_17_11_39_49_7572,0,0,383,410,617,362,521,466,538,576,552,610,0,0,0,0,156
capture_2020_04_17_11_39_49_7573,0,0,375,403,610,355,513,466,531,572,548,607,0,0,0,0,154
capture_2020_04_17_11_39_49_7574,0,0,365,403,600,352,510,466,524,572,548,607,0,0,0,0,154
capture_2020_04_17_11_39_49_7575,0,0,359,400,595,349,510,465,524,571,537,609,0,0,0,0,156
capture_2020_04_17_11_39_49_7576,0,0,356,397,592,349,507,465,520,568,534,605,0,0,0,0,156
capture_2020_04_17_11_39_49_7577,0,0,359,393,592,342,510,458,524,568,537,605,0,0,0,0,156
capture_2020_04_17_11_39_49_7578,0,0,360,407,590,350,513,460,526,570,543,607,0,0,0,0,160
capture_2020_04_17_11_39_49_7579,0,0,362,407,588,351,509,459,526,570,542,607,0,0,0,0,162
capture_2020_04_17_11_39_49_7580,0,0,366,410,594,354,513,468,532,572,542,608,0,0,0,0,164
capture_2020_04_17_11_39_49_7581,0,0,366,413,592,362,516,473,528,571,541,610,0,0,0,0,168
capture_2020_04_17_11_39_49_7582,0,0,366,413,592,362,516,473,528,575,541,610,0,0,0,0,168
capture_2020_04_17_11_39_49_7583,0,0,363,413,592,365,512,473,522,575,535,616,0,0,0,0,168
capture_2020_04_17_11_39_49_7584,0,0,356,413,586,365,503,480,512,586,522,624,0,0,0,0,166
capture_2020_04_17_11_39_49_7585,0,0,356,419,583,371,500,486,509,586,522,624,0,0,0,0,166
capture_2020_04_17_11_39_49_7586,0,0,349,416,580,371,493,490,503,586,516,624,0,0,0,0,166
capture_2020_04_17_11_39_49_7587,0,0,348,410,577,368,490,477,497,581,506,623,0,0,0,0,166
capture_2020_04_17_11_39_49_7588,0,0,348,410,577,368,490,477,497,581,506,623,0,0,0,0,166
capture_2020_04_17_11_39_49_7589,0,0,339,407,572,370,477,479,487,580,493,620,0,0,0,0,164
capture_2020_04_17_11_39_49_7590,0,0,339,407,565,370,470,479,483,580,490,620,0,0,0,0,162
capture_2020_04_17_11_39_49_7591,0,0,334,407,563,370,467,479,480,579,487,621,0,0,0,0,162
capture_2020_04_17_11_39_49_7592,0,0,331,407,563,374,460,483,470,579,477,621,0,0,0,0,162
capture_2020_04_17_11_39_49_7593,0,0,336,403,563,373,463,480,470,580,476,623,0,0,0,0,160
capture_2020_04_17_11_39_49_7594,0,0,336,407,563,380,460,480,470,580,476,623,0,0,0,0,160
capture_2020_04_17_11_39_49_7595,0,0,336,407,563,383,460,480,466,583,476,627,0,0,0,0,160
capture_2020_04_17_11_39_49_7596,0,0,338,407,560,383,459,481,466,582,476,625,0,0,0,0,158
capture_2020_04_17_11_39_49_7597,0,0,343,410,571,390,466,485,469,586,476,631,0,0,0,0,156
capture_2020_04_17_11_39_49_7598,0,0,345,403,572,386,465,486,469,590,472,628,0,0,0,0,156
capture_2020_04_17_11_39_49_7599,0,0,331,400,566,386,454,484,461,586,461,628,0,0,0,0,152
capture_2020_04_17_11_39_49_7600,0,0,339,404,571,389,461,489,464,593,468,629,0,0,0,0,150
capture_2020_04_17_11_39_49_7601,0,0,352,400,586,389,478,486,478,587,482,627,0,0,0,0,148
capture_2020_04_17_11_39_49_7602,0,0,356,400,593,386,478,479,482,587,485,623,0,0,0,0,148
capture_2020_04_17_11_39_49_7603,0,0,346,396,583,385,477,480,474,589,474,625,0,0,0,0,148
capture_2020_04_17_11_39_49_7604,0,0,368,396,599,393,500,488,496,587,493,624,0,0,0,0,146
capture_2020_04_17_11_39_49_7605,0,0,374,393,607,381,503,481,496,585,503,622,0,0,0,0,144
capture_2020_04_17_11_39_49_7606,0,0,376,396,612,385,507,482,511,587,511,624,0,0,0,0,142
capture_2020_04_17_11_39_49_7607,0,0,376,396,615,385,507,482,507,583,507,624,0,0,0,0,142
capture_2020_04_17_11_39_49_7608,0,0,390,392,624,381,523,475,526,585,526,623,0,0,0,0,142
capture_2020_04_17_11_39_49_7609,0,0,422,388,653,369,557,458,553,577,561,615,0,0,0,0,138
capture_2020_04_17_11_39_49_7610,0,0,430,384,667,369,570,462,570,571,574,610,0,0,0,0,138
capture_2020_04_17_11_39_49_7611,0,0,437,381,674,365,577,462,573,563,581,602,0,0,0,0,136
capture_2020_04_17_11_39_49_7612,0,0,437,384,672,369,566,459,574,565,578,604,0,0,0,0,136
capture_2020_04_17_11_39_49_7613,0,0,429,380,664,365,566,455,574,565,578,604,0,0,0,0,136
capture_2020_04_17_11_39_49_7614,0,0,429,380,664,361,566,455,566,561,570,600,0,0,0,0,136
capture_2020_04_17_11_39_49_7615,0,0,413,384,649,369,566,455,551,561,566,600,0,0,0,0,136
capture_2020_04_17_11_39_49_7616,0,0,409,388,649,369,547,459,551,565,558,604,0,0,0,0,136
capture_2020_04_17_11_39_49_7617,0,0,409,392,645,369,547,459,551,565,558,604,0,0,0,0,136
capture_2020_04_17_11_39_49_7618,0,0,402,388,637,369,543,459,543,565,555,604,0,0,0,0,136
capture_2020_04_17_11_39_49_7619,0,0,402,388,641,365,547,459,547,565,555,604,0,0,0,0,136
capture_2020_04_17_11_39_49_7620,0,0,417,384,645,361,547,459,547,565,555,604,0,0,0,0,136
capture_2020_04_17_11_39_49_7621,0,0,409,380,641,357,547,459,547,561,555,608,0,0,0,0,136
capture_2020_04_17_11_39_49_7622,0,0,409,380,653,357,547,459,555,565,558,608,0,0,0,0,136
capture_2020_04_17_11_39_49_7623,0,0,409,380,653,361,547,463,555,573,558,620,0,0,0,0,136
capture_2020_04_17_11_39_49_7624,0,0,399,384,648,369,543,462,547,579,550,621,0,0,0,0,138
capture_2020_04_17_11_39_49_7625,0,0,397,389,637,373,538,472,538,587,545,625,0,0,0,0,140
capture_2020_04_17_11_39_49_7626,0,0,394,392,643,377,538,475,538,585,545,626,0,0,0,0,142
capture_2020_04_17_11_39_49_7627,0,0,385,407,628,396,521,499,525,606,529,646,0,0,0,0,144
capture_2020_04_17_11_39_49_7628,0,0,388,407,629,396,528,501,525,605,532,649,0,0,0,0,148
capture_2020_04_17_11_39_49_7629,0,0,387,421,629,404,528,502,528,614,531,653,0,0,0,0,152
capture_2020_04_17_11_39_49_7630,0,0,402,417,641,400,534,501,540,608,547,649,0,0,0,0,160
capture_2020_04_17_11_39_49_7631,0,0,401,407,638,393,539,492,539,597,542,643,0,0,0,0,164
capture_2020_04_17_11_39_49_7632,0,0,385,406,625,397,522,493,519,598,522,640,0,0,0,0,168
capture_2020_04_17_11_39_49_7633,0,0,382,406,617,394,522,492,519,597,522,641,0,0,0,0,168
capture_2020_04_17_11_39_49_7634,0,0,364,406,607,400,497,495,500,609,503,649,0,0,0,0,174
capture_2020_04_17_11_39_49_7635,0,0,358,406,602,400,497,499,488,608,494,647,0,0,0,0,178
capture_2020_04_17_11_39_49_7636,0,0,367,409,611,409,497,509,491,629,497,665,0,0,0,0,182
capture_2020_04_17_11_39_49_7637,0,0,360,409,608,409,494,523,491,634,491,674,0,0,0,0,182
capture_2020_04_17_11_39_49_7638,0,0,350,414,603,426,477,538,471,650,468,688,0,0,0,0,186
capture_2020_04_17_11_39_49_7639,0,0,349,423,605,434,477,536,471,658,466,695,0,0,0,0,188
capture_2020_04_17_11_39_49_7640,0,0,349,425,600,436,477,537,469,657,466,699,0,0,0,0,190
capture_2020_04_17_11_39_49_7641,0,0,348,424,602,446,475,549,470,665,464,703,0,0,0,0,198
capture_2020_04_17_11_39_49_7642,0,0,356,421,602,447,476,549,466,667,455,703,0,0,0,0,204
capture_2020_04_17_11_39_49_7643,0,0,362,421,606,447,479,551,468,662,458,701,0,0,0,0,206
capture_2020_04_17_11_39_49_7644,0,0,369,415,613,440,477,548,469,657,459,694,0,0,0,0,212
capture_2020_04_17_11_39_49_7645,0,0,366,414,607,441,477,549,467,657,459,695,0,0,0,0,214
capture_2020_04_17_11_39_49_7646,0,0,368,416,617,441,485,551,470,658,462,693,0,0,0,0,214
capture_2020_04_17_11_39_49_7647,0,0,368,410,616,435,482,552,467,653,460,693,0,0,0,0,216
capture_2020_04_17_11_39_49_7648,0,0,366,404,618,431,480,550,467,651,457,691,0,0,0,0,216
capture_2020_04_17_11_39_49_7649,0,0,363,402,615,427,477,546,467,649,457,689,0,0,0,0,218
capture_2020_04_17_11_39_49_7650,0,0,357,393,617,417,480,540,465,643,455,685,0,0,0,0,218
capture_2020_04_17_11_39_49_7651,0,0,355,394,609,418,472,536,460,641,453,680,0,0,0,0,220
capture_2020_04_17_11_39_49_7652,0,0,363,389,614,413,480,535,468,638,459,676,0,0,0,0,224
capture_2020_04_17_11_39_49_7653,0,0,365,394,618,415,476,536,467,637,460,675,0,0,0,0,226
capture_2020_04_17_11_39_49_7654,0,0,358,391,617,414,476,534,466,638,459,675,0,0,0,0,228
capture_2020_04_17_11_39_49_7655,0,0,358,386,617,407,476,527,466,633,464,666,0,0,0,0,228
capture_2020_04_17_11_39_49_7656,0,0,359,385,616,408,476,527,464,632,464,667,0,0,0,0,230
capture_2020_04_17_11_39_49_7657,0,0,356,379,615,402,474,525,465,631,460,671,0,0,0,0,232
capture_2020_04_17_11_39_49_7658,0,0,356,384,616,402,475,526,465,635,461,674,0,0,0,0,236
capture_2020_04_17_11_39_49_7659,0,0,351,377,621,395,472,526,463,635,463,672,0,0,0,0,236
capture_2020_04_17_11_39_49_7660,0,0,351,374,620,394,481,526,474,636,465,677,0,0,0,0,238
capture_2020_04_17_11_39_49_7661,0,0,357,424,613,441,482,575,472,671,470,708,0,0,0,0,272
capture_2020_04_17_11_39_49_7662,0,0,363,423,623,442,490,574,479,679,473,715,0,0,0,0,280
capture_2020_04_17_11_39_49_7663,0,0,360,428,622,448,490,575,479,685,479,716,0,0,0,0,286
capture_2020_04_17_11_39_49_7664,0,0,372,431,637,458,505,601,491,698,491,729,0,0,0,0,292
capture_2020_04_17_11_39_49_7665,0,0,377,443,646,463,505,613,494,708,492,742,0,0,0,0,296
capture_2020_04_17_11_39_49_7666,0,0,377,448,649,468,505,613,494,713,493,748,0,0,0,0,300
capture_2020_04_17_11_39_49_7667,0,0,376,444,644,465,503,613,494,714,489,742,0,0,0,0,302
capture_2020_04_17_11_39_49_7668,0,0,384,437,653,460,509,615,498,705,498,738,0,0,0,0,304
capture_2020_04_17_11_39_49_7669,0,0,381,419,650,446,510,589,496,690,496,726,0,0,0,0,302
capture_2020_04_17_11_39_49_7670,0,0,388,409,665,436,521,587,509,677,505,716,0,0,0,0,300
capture_2020_04_17_11_39_49_7671,0,0,388,404,665,430,523,572,512,670,510,709,0,0,0,0,300
capture_2020_04_17_11_39_49_7672,0,0,388,395,661,418,523,560,509,652,503,693,0,0,0,0,300
capture_2020_04_17_11_39_49_7673,0,0,375,403,640,426,501,559,491,653,489,693,0,0,0,0,316
capture_2020_04_17_11_39_49_7674,0,0,375,392,634,411,498,534,489,639,491,676,0,0,0,0,314
capture_2020_04_17_11_39_49_7675,0,0,376,390,634,405,500,522,489,629,484,666,0,0,0,0,314
capture_2020_04_17_11_39_49_7676,0,0,369,384,629,402,495,514,488,624,484,660,0,0,0,0,314
capture_2020_04_17_11_39_49_7677,0,0,362,375,616,389,484,503,477,606,477,644,0,0,0,0,310
capture_2020_04_17_11_39_49_7678,0,0,362,373,616,384,484,494,477,598,477,638,0,0,0,0,310
capture_2020_04_17_11_39_49_7679,0,0,362,365,609,376,480,485,475,591,475,630,0,0,0,0,306
capture_2020_04_17_11_39_49_7680,0,0,361,370,610,374,480,484,473,595,475,630,0,0,0,0,304
capture_2020_04_17_11_39_49_7681,0,0,355,370,605,374,480,485,473,587,473,626,0,0,0,0,302
capture_2020_04_17_11_39_49_7682,0,0,351,364,599,366,476,469,474,583,474,623,0,0,0,0,294
capture_2020_04_17_11_39_49_7683,0,0,356,365,602,367,472,472,470,582,470,624,0,0,0,0,290
capture_2020_04_17_11_39_49_7684,0,0,343,361,601,365,479,472,471,583,469,625,0,0,0,0,276
capture_2020_04_17_11_39_49_7685,0,0,345,360,606,358,476,467,474,584,474,628,0,0,0,0,270
capture_2020_04_17_11_39_49_7686,0,0,350,362,607,364,482,468,480,585,480,625,0,0,0,0,268
capture_2020_04_17_11_39_49_7687,0,0,360,358,615,358,494,460,490,573,486,615,0,0,0,0,268
capture_2020_04_17_11_39_49_7688,0,0,368,360,615,358,496,456,494,571,494,611,0,0,0,0,268
capture_2020_04_17_11_39_49_7689,0,0,378,358,626,358,500,456,502,566,502,606,0,0,0,0,266
capture_2020_04_17_11_39_49_7690,0,0,377,352,624,352,499,446,499,561,499,601,0,0,0,0,266
capture_2020_04_17_11_39_49_7691,0,0,368,352,615,356,496,451,492,562,492,602,0,0,0,0,264
capture_2020_04_17_11_39_49_7692,0,0,376,352,623,356,500,451,496,562,498,602,0,0,0,0,264
capture_2020_04_17_11_39_49_7693,0,0,376,351,624,355,500,451,496,560,498,603,0,0,0,0,262
capture_2020_04_17_11_39_49_7694,0,0,380,349,634,357,510,451,502,564,502,603,0,0,0,0,262
capture_2020_04_17_11_39_49_7695,0,0,390,353,634,363,512,453,506,569,506,607,0,0,0,0,262
capture_2020_04_17_11_39_49_7696,0,0,392,355,640,365,518,455,510,571,508,611,0,0,0,0,262
capture_2020_04_17_11_39_49_7697,0,0,392,357,640,368,520,455,510,573,510,613,0,0,0,0,262
capture_2020_04_17_11_39_49_7698,0,0,396,357,644,368,520,455,510,573,510,613,0,0,0,0,262
capture_2020_04_17_11_39_49_7699,0,0,396,353,646,368,520,455,512,573,510,615,0,0,0,0,262
capture_2020_04_17_11_39_49_7700,0,0,390,355,642,368,514,461,506,573,506,615,0,0,0,0,262
capture_2020_04_17_11_39_49_7701,0,0,388,355,642,368,516,461,510,569,508,613,0,0,0,0,262
capture_2020_04_17_11_39_49_7702,0,0,394,357,640,370,518,463,510,573,510,617,0,0,0,0,262
capture_2020_04_17_11_39_49_7703,0,0,384,359,638,370,508,463,504,575,502,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7704,0,0,386,359,634,370,512,463,500,577,500,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7705,0,0,380,359,634,370,508,463,500,577,500,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7706,0,0,378,359,632,372,508,463,500,577,500,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7707,0,0,380,361,636,372,506,467,498,581,500,623,0,0,0,0,262
capture_2020_04_17_11_39_49_7708,0,0,376,359,634,370,506,467,498,577,498,617,0,0,0,0,262
capture_2020_04_17_11_39_49_7709,0,0,374,361,632,370,502,467,496,581,496,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7710,0,0,372,361,628,370,500,463,494,581,494,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7711,0,0,374,361,634,370,500,465,498,581,500,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7712,0,0,374,361,634,370,500,465,498,581,500,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7713,0,0,374,361,630,370,500,465,496,581,498,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7714,0,0,374,361,630,370,500,465,496,581,498,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7715,0,0,378,361,630,370,500,465,496,581,498,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7716,0,0,378,361,630,370,500,465,496,581,498,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7717,0,0,378,361,630,370,500,465,496,581,498,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7718,0,0,378,361,630,370,500,465,496,581,498,619,0,0,0,0,262
capture_2020_04_17_11_39_49_7719,0,0,378,361,630,370,500,465,496,581,498,619,0,0,0,0,262
capture_2020_05_06_13_35_00_1625,0,0,412,385,656,385,533,472,533,580,536,626,0,0,0,0,178
capture_2020_05_06_13_35_00_1626,0,0,403,388,647,385,527,475,530,586,530,626,0,0,0,0,178
capture_2020_05_06_13_35_00_1627,0,0,397,388,641,388,521,475,524,589,527,626,0,0,0,0,178
capture_2020_05_06_13_35_00_1628,0,0,397,388,641,388,521,475,524,589,527,626,0,0,0,0,178
capture_2020_05_06_13_35_00_1629,0,0,391,391,635,391,512,484,518,592,518,629,0,0,0,0,176
capture_2020_05_06_13_35_00_1630,0,0,385,397,626,397,509,487,509,592,512,629,0,0,0,0,176
capture_2020_05_06_13_35_00_1631,0,0,385,397,626,394,509,487,509,592,512,629,0,0,0,0,176
capture_2020_05_06_13_35_00_1632,0,0,382,400,626,400,509,490,509,595,512,632,0,0,0,0,176
capture_2020_05_06_13_35_00_1633,0,0,385,400,624,397,509,491,512,597,512,636,0,0,0,0,176
capture_2020_05_06_13_35_00_1634,0,0,381,397,621,397,509,491,512,597,512,636,0,0,0,0,176
capture_2020_05_06_13_35_00_1635,0,0,381,397,621,394,509,491,509,594,509,630,0,0,0,0,176
capture_2020_05_06_13_35_00_1636,0,0,385,394,621,394,512,491,512,597,512,633,0,0,0,0,176
capture_2020_05_06_13_35_00_1637,0,0,391,397,633,397,518,488,521,597,521,633,0,0,0,0,176
capture_2020_05_06_13_35_00_1638,0,0,391,394,627,394,515,485,518,588,518,627,0,0,0,0,176
capture_2020_05_06_13_35_00_1639,0,0,391,391,630,391,521,485,521,588,521,627,0,0,0,0,176
capture_2020_05_06_13_35_00_1640,0,0,388,388,632,388,524,481,524,583,524,623,0,0,0,0,176
capture_2020_05_06_13_35_00_1641,0,0,397,388,638,385,527,478,527,580,530,620,0,0,0,0,178
capture_2020_05_06_13_35_00_1642,0,0,401,391,637,391,530,478,533,585,533,618,0,0,0,0,178
capture_2020_05_06_13_35_00_1643,0,0,401,388,643,385,530,478,533,579,535,615,0,0,0,0,178
capture_2020_05_06_13_35_00_1644,0,0,404,385,643,382,530,475,532,585,532,618,0,0,0,0,180
capture_2020_05_06_13_35_00_1645,0,0,405,385,642,385,532,474,535,587,535,619,0,0,0,0,180
capture_2020_05_06_13_35_00_1646,0,0,405,379,642,379,532,477,535,578,541,613,0,0,0,0,180
capture_2020_05_06_13_35_00_1647,0,0,408,376,650,376,538,471,538,579,541,618,0,0,0,0,182
capture_2020_05_06_13_35_00_1648,0,0,414,376,650,376,538,471,538,571,541,615,0,0,0,0,182
capture_2020_05_06_13_35_00_1649,0,0,412,371,649,371,538,464,535,566,538,607,0,0,0,0,182
capture_2020_05_06_13_35_00_1650,0,0,412,377,649,374,538,464,535,575,538,610,0,0,0,0,184
capture_2020_05_06_13_35_00_1651,0,0,410,383,650,380,529,470,534,583,537,620,0,0,0,0,184
capture_2020_05_06_13_35_00_1652,0,0,405,388,649,386,528,478,531,593,534,624,0,0,0,0,186
capture_2020_05_06_13_35_00_1653,0,0,405,389,645,386,531,480,531,583,531,631,0,0,0,0,186
capture_2020_05_06_13_35_00_1654,0,0,403,383,645,380,528,480,531,580,531,626,0,0,0,0,186
capture_2020_05_06_13_35_00_1655,0,0,402,380,645,377,528,471,528,580,528,620,0,0,0,0,188
capture_2020_05_06_13_35_00_1656,0,0,403,380,644,380,531,471,531,582,531,621,0,0,0,0,188
capture_2020_05_06_13_35_00_1657,0,0,398,372,641,372,528,468,525,572,528,617,0,0,0,0,188
capture_2020_05_06_13_35_00_1658,0,0,393,372,638,375,528,468,525,583,525,620,0,0,0,0,190
capture_2020_05_06_13_35_00_1659,0,0,391,369,637,372,528,467,525,573,525,618,0,0,0,0,190
capture_2020_05_06_13_35_00_1660,0,0,391,364,636,367,527,464,527,572,527,617,0,0,0,0,192
capture_2020_05_06_13_35_00_1661,0,0,398,370,643,370,530,461,527,574,527,618,0,0,0,0,192
capture_2020_05_06_13_35_00_1662,0,0,398,364,642,367,530,460,524,575,527,616,0,0,0,0,194
capture_2020_05_06_13_35_00_1663,0,0,394,362,638,367,521,460,527,574,527,615,0,0,0,0,196
capture_2020_05_06_13_35_00_1664,0,0,394,359,638,365,532,465,530,574,530,615,0,0,0,0,196
capture_2020_05_06_13_35_00_1665,0,0,394,365,640,365,530,465,524,573,524,616,0,0,0,0,196
capture_2020_05_06_13_35_00_1666,0,0,394,359,640,362,529,470,524,573,521,616,0,0,0,0,198
capture_2020_05_06_13_35_00_1667,0,0,394,362,640,362,529,470,529,576,532,616,0,0,0,0,198
capture_2020_05_06_13_35_00_1668,0,0,392,365,637,368,529,470,524,577,527,617,0,0,0,0,198
capture_2020_05_06_13_35_00_1669,0,0,390,360,633,368,524,467,518,576,518,613,0,0,0,0,200
capture_2020_05_06_13_35_00_1670,0,0,387,363,629,368,518,474,513,582,516,618,0,0,0,0,202
capture_2020_05_06_13_35_00_1671,0,0,387,366,629,371,521,476,516,582,521,618,0,0,0,0,202
capture_2020_05_06_13_35_00_1672,0,0,389,363,637,368,521,476,521,587,516,618,0,0,0,0,202
capture_2020_05_06_13_35_00_1673,0,0,392,363,642,371,523,476,518,582,523,613,0,0,0,0,202
capture_2020_05_06_13_35_00_1674,0,0,405,363,655,368,545,476,537,582,539,621,0,0,0,0,202
capture_2020_05_25_14_51_35_116,0,0,365,342,595,340,476,486,476,606,474,656,0,0,1,0,292
capture_2020_05_25_14_51_35_145,0,0,378,363,596,366,485,504,478,620,478,663,0,0,0,0,298
capture_2020_05_25_14_51_35_180,0,1,641,374,735,389,752,464,741,608,722,653,0,0,0,0,282
capture_2020_05_25_14_51_35_182,0,1,647,374,736,389,753,464,743,608,723,653,0,0,0,0,284
capture_2020_05_25_14_51_35_183,0,1,646,374,736,389,753,466,742,608,721,652,0,0,0,0,284
capture_2020_05_25_14_51_35_184,0,1,642,372,723,377,755,453,738,608,710,654,0,0,0,0,284
capture_2020_05_25_14_51_35_185,0,1,643,370,722,378,754,452,737,607,711,654,0,0,0,0,284
capture_2020_05_25_14_51_35_186,0,1,628,368,723,377,757,453,732,604,706,651,0,0,0,0,284
capture_2020_05_25_14_51_35_187,0,1,615,356,714,370,755,459,721,597,702,650,0,0,0,0,280
capture_2020_05_25_14_51_35_188,0,1,611,362,712,373,755,464,716,603,695,648,0,0,0,0,280
capture_2020_05_25_14_51_35_189,0,1,601,357,707,374,754,489,707,598,690,645,0,0,0,0,282
capture_2020_05_25_14_51_35_190,0,1,597,357,712,372,755,486,708,599,689,642,0,0,0,0,284
capture_2020_05_25_14_51_35_191,0,1,585,354,709,370,753,485,702,594,689,639,0,0,0,0,288
capture_2020_05_25_14_51_35_192,0,1,571,349,710,366,751,486,697,592,687,637,0,0,0,0,284
capture_2020_05_25_14_51_35_193,0,0,571,350,710,367,751,486,697,592,688,636,0,0,0,0,288
capture_2020_05_25_14_51_35_194,0,0,546,355,706,370,719,486,676,599,665,649,0,0,0,0,286
