,eyeClosed,Center Up,,Center,,Center Down,,Left Point,,Right Point,,Left,Right,Up,Down,Eye width:
capture_2020_04_17_11_39_49_7356_left,0,0.49367088607594939,0.17241379310344829,0.19402985074626866,0.47826086956521741,0.46575342465753422,0.71052631578947367,0.096153846153846159,0.36619718309859156,0.9375,0.57534246575342463,1,0,0,0,100
capture_2020_04_17_11_39_49_7356_right,0,0.49367088607594939,0.17241379310344829,0.23880597014925373,0.41304347826086957,0.47945205479452052,0.71052631578947367,0.038461538461538464,0.29577464788732394,0.9375,0.52054794520547942,1,0,0,0,100
capture_2020_04_17_11_39_49_7357_left,0,0.53164556962025311,0.25862068965517243,0.208955223880597,0.54347826086956519,0.47945205479452052,0.68421052631578949,0.038461538461538464,0.40845070422535212,0.97916666666666663,0.589041095890411,1,0,0,0,100
capture_2020_04_17_11_39_49_7357_right,0,0.53164556962025311,0.2413793103448276,0.208955223880597,0.45652173913043476,0.47945205479452052,0.71052631578947367,0.038461538461538464,0.36619718309859156,0.9375,0.50684931506849318,1,0,0,0,100
capture_2020_04_17_11_39_49_7358_left,0,0.53164556962025311,0.2413793103448276,0.208955223880597,0.45652173913043476,0.47945205479452052,0.71052631578947367,0.038461538461538464,0.36619718309859156,0.91666666666666663,0.547945205479452,1,0,0,0,100
capture_2020_04_17_11_39_49_7358_right,0,0.53164556962025311,0.2413793103448276,0.208955223880597,0.45652173913043476,0.47945205479452052,0.71052631578947367,0.038461538461538464,0.36619718309859156,0.91666666666666663,0.47945205479452052,1,0,0,0,100
capture_2020_04_17_11_39_49_7359_left,0,0.53164556962025311,0.2413793103448276,0.208955223880597,0.45652173913043476,0.47945205479452052,0.71052631578947367,0.038461538461538464,0.36619718309859156,0.9375,0.547945205479452,1,0,0,0,100
capture_2020_04_17_11_39_49_7359_right,0,0.53164556962025311,0.2413793103448276,0.208955223880597,0.45652173913043476,0.47945205479452052,0.71052631578947367,0.038461538461538464,0.36619718309859156,0.9375,0.50684931506849318,1,0,0,0,100
capture_2020_04_17_11_39_49_7360_left,0,0.53164556962025311,0.2413793103448276,0.208955223880597,0.54347826086956519,0.56164383561643838,0.631578947368421,0.076923076923076927,0.42253521126760563,0.97916666666666663,0.547945205479452,1,0,0,0,100
capture_2020_04_17_11_39_49_7360_right,0,0.53164556962025311,0.25862068965517243,0.26865671641791045,0.41304347826086957,0.56164383561643838,0.631578947368421,0.038461538461538464,0.323943661971831,0.91666666666666663,0.49315068493150682,1,0,0,0,100
capture_2020_04_17_11_39_49_7361_left,1,0.51898734177215189,0.68965517241379315,0.46268656716417911,0.58695652173913049,0.50684931506849318,0.39473684210526316,0.096153846153846159,0.46478873239436619,0.89583333333333337,0.50684931506849318,0,0,0,0,100
capture_2020_04_17_11_39_49_7361_right,1,0.51898734177215189,0.68965517241379315,0.46268656716417911,0.58695652173913049,0.50684931506849318,0.39473684210526316,0.096153846153846159,0.323943661971831,0.89583333333333337,0.50684931506849318,0,0,0,0,100
capture_2020_04_17_11_39_49_7362_left,1,0.51898734177215189,0.68965517241379315,0.46268656716417911,0.58695652173913049,0.50684931506849318,0.39473684210526316,0.096153846153846159,0.46478873239436619,0.91666666666666663,0.47945205479452052,0,0,0,0,100
capture_2020_04_17_11_39_49_7362_right,1,0.53164556962025311,0.68965517241379315,0.46268656716417911,0.58695652173913049,0.52054794520547942,0.39473684210526316,0.096153846153846159,0.323943661971831,0.9375,0.49315068493150682,0,0,0,0,100
capture_2020_04_17_11_39_49_7363_left,1,0.51898734177215189,0.68965517241379315,0.46268656716417911,0.58695652173913049,0.50684931506849318,0.39473684210526316,0.076923076923076927,0.45070422535211269,0.89583333333333337,0.46575342465753422,0,0,0,0,100
capture_2020_04_17_11_39_49_7363_right,1,0.51898734177215189,0.68965517241379315,0.46268656716417911,0.58695652173913049,0.50684931506849318,0.39473684210526316,0.076923076923076927,0.323943661971831,0.89583333333333337,0.46575342465753422,0,0,0,0,100
capture_2020_04_17_11_39_49_7364_left,0,0.53164556962025311,0.34482758620689657,0.61194029850746268,0.5,0.52054794520547942,0.60526315789473684,0.038461538461538464,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7364_right,0,0.53164556962025311,0.34482758620689657,0.71641791044776115,0.41304347826086957,0.52054794520547942,0.60526315789473684,0.076923076923076927,0.36619718309859156,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7365_left,0,0.53164556962025311,0.34482758620689657,0.71641791044776115,0.41304347826086957,0.52054794520547942,0.60526315789473684,0.076923076923076927,0.36619718309859156,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7365_right,0,0.54430379746835444,0.34482758620689657,0.73134328358208955,0.41304347826086957,0.53424657534246578,0.60526315789473684,0.038461538461538464,0.36619718309859156,0.97916666666666663,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7366_left,0,0.58227848101265822,0.22413793103448276,0.71641791044776115,0.47826086956521741,0.547945205479452,0.631578947368421,0.096153846153846159,0.40845070422535212,0.97916666666666663,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7366_right,0,0.59493670886075944,0.22413793103448276,0.73134328358208955,0.41304347826086957,0.547945205479452,0.631578947368421,0.11538461538461539,0.40845070422535212,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7367_left,0,0.59493670886075944,0.22413793103448276,0.70149253731343286,0.45652173913043476,0.547945205479452,0.631578947368421,0.11538461538461539,0.40845070422535212,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7367_right,0,0.59493670886075944,0.22413793103448276,0.71641791044776115,0.45652173913043476,0.547945205479452,0.631578947368421,0.076923076923076927,0.40845070422535212,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7368_left,0,0.59493670886075944,0.22413793103448276,0.71641791044776115,0.47826086956521741,0.547945205479452,0.631578947368421,0.096153846153846159,0.45070422535211269,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7368_right,0,0.58227848101265822,0.22413793103448276,0.71641791044776115,0.47826086956521741,0.547945205479452,0.631578947368421,0.076923076923076927,0.45070422535211269,0.97916666666666663,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7369_left,0,0.59493670886075944,0.22413793103448276,0.71641791044776115,0.47826086956521741,0.547945205479452,0.631578947368421,0.096153846153846159,0.45070422535211269,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7369_right,0,0.58227848101265822,0.22413793103448276,0.73134328358208955,0.45652173913043476,0.547945205479452,0.631578947368421,0.076923076923076927,0.45070422535211269,0.97916666666666663,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7370_left,0,0.59493670886075944,0.22413793103448276,0.70149253731343286,0.54347826086956519,0.547945205479452,0.631578947368421,0.096153846153846159,0.45070422535211269,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7370_right,0,0.59493670886075944,0.2413793103448276,0.73134328358208955,0.45652173913043476,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7371_left,0,0.58227848101265822,0.2413793103448276,0.73134328358208955,0.52173913043478259,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7371_right,0,0.58227848101265822,0.2413793103448276,0.76119402985074625,0.5,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7372_left,0,0.58227848101265822,0.2413793103448276,0.73134328358208955,0.52173913043478259,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7372_right,0,0.58227848101265822,0.2413793103448276,0.73134328358208955,0.47826086956521741,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7373_left,0,0.58227848101265822,0.2413793103448276,0.746268656716418,0.52173913043478259,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7373_right,0,0.58227848101265822,0.2413793103448276,0.73134328358208955,0.47826086956521741,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7374_left,0,0.58227848101265822,0.2413793103448276,0.73134328358208955,0.5,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7374_right,0,0.58227848101265822,0.2413793103448276,0.73134328358208955,0.47826086956521741,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7375_left,0,0.58227848101265822,0.2413793103448276,0.73134328358208955,0.52173913043478259,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7375_right,0,0.59493670886075944,0.2413793103448276,0.71641791044776115,0.52173913043478259,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7376_left,0,0.58227848101265822,0.2413793103448276,0.73134328358208955,0.52173913043478259,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7376_right,0,0.59493670886075944,0.2413793103448276,0.746268656716418,0.5,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7377_left,0,0.58227848101265822,0.2413793103448276,0.746268656716418,0.5,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7377_right,0,0.58227848101265822,0.2413793103448276,0.746268656716418,0.5,0.547945205479452,0.631578947368421,0.096153846153846159,0.43661971830985913,0.9375,0.52054794520547942,0,1,0,0,100
capture_2020_04_17_11_39_49_7378_left,0,0.59493670886075944,0.2413793103448276,0.746268656716418,0.5,0.56164383561643838,0.78947368421052633,0.076923076923076927,0.47887323943661969,0.91666666666666663,0.56164383561643838,0,1,0,0,100
capture_2020_04_17_11_39_49_7378_right,0,0.58227848101265822,0.2413793103448276,0.746268656716418,0.5,0.56164383561643838,0.78947368421052633,0.076923076923076927,0.47887323943661969,0.91666666666666663,0.56164383561643838,0,1,0,0,100
capture_2020_04_17_11_39_49_7379_left,0,0.58227848101265822,0.22413793103448276,0.746268656716418,0.47826086956521741,0.56164383561643838,0.81578947368421051,0.038461538461538464,0.46478873239436619,0.9375,0.56164383561643838,0,1,0,0,100
capture_2020_04_17_11_39_49_7379_right,0,0.58227848101265822,0.2413793103448276,0.746268656716418,0.5,0.56164383561643838,0.78947368421052633,0.076923076923076927,0.47887323943661969,0.91666666666666663,0.56164383561643838,0,1,0,0,100
capture_2020_04_17_11_39_49_7380_left,0,0.58227848101265822,0.2413793103448276,0.746268656716418,0.5,0.56164383561643838,0.78947368421052633,0.076923076923076927,0.47887323943661969,0.91666666666666663,0.56164383561643838,0,1,0,0,100
capture_2020_04_17_11_39_49_7380_right,0,0.58227848101265822,0.2413793103448276,0.746268656716418,0.5,0.56164383561643838,0.78947368421052633,0.076923076923076927,0.47887323943661969,0.91666666666666663,0.56164383561643838,0,1,0,0,100
capture_2020_04_17_11_39_49_7381_left,0,0.58227848101265822,0.2413793103448276,0.746268656716418,0.5,0.56164383561643838,0.78947368421052633,0.076923076923076927,0.47887323943661969,0.91666666666666663,0.56164383561643838,0,1,0,0,100
capture_2020_04_17_11_39_49_7381_right,0,0.59493670886075944,0.2413793103448276,0.746268656716418,0.5,0.56164383561643838,0.78947368421052633,0.076923076923076927,0.47887323943661969,0.91666666666666663,0.56164383561643838,0,1,0,0,100
capture_2020_04_17_11_39_49_7382_left,0,0.58227848101265822,0.2413793103448276,0.746268656716418,0.5,0.56164383561643838,0.78947368421052633,0.076923076923076927,0.47887323943661969,0.91666666666666663,0.56164383561643838,0,1,0,0,100
capture_2020_04_17_11_39_49_7382_right,0,0.58227848101265822,0.2413793103448276,0.746268656716418,0.5,0.56164383561643838,0.78947368421052633,0.076923076923076927,0.47887323943661969,0.91666666666666663,0.56164383561643838,0,1,0,0,100
capture_2020_04_17_11_39_49_7383_left,1,0.55696202531645567,0.74137931034482762,0.5074626865671642,0.69565217391304346,0.53424657534246578,0.55263157894736847,0.096153846153846159,0.50704225352112675,0.91666666666666663,0.56164383561643838,0,0,0,0,100
capture_2020_04_17_11_39_49_7383_right,1,0.55696202531645567,0.7068965517241379,0.4925373134328358,0.63043478260869568,0.53424657534246578,0.44736842105263158,0.076923076923076927,0.38028169014084506,0.91666666666666663,0.56164383561643838,0,0,0,0,100
capture_2020_04_17_11_39_49_7384_left,1,0.55696202531645567,0.77586206896551724,0.5074626865671642,0.76086956521739135,0.56164383561643838,0.631578947368421,0.17307692307692307,0.49295774647887325,0.91666666666666663,0.56164383561643838,0,0,0,0,100
capture_2020_04_17_11_39_49_7384_right,1,0.55696202531645567,0.77586206896551724,0.5074626865671642,0.69565217391304346,0.547945205479452,0.47368421052631576,0.096153846153846159,0.40845070422535212,0.91666666666666663,0.56164383561643838,0,0,0,0,100
capture_2020_04_17_11_39_49_7385_left,1,0.60759493670886078,0.86206896551724133,0.55223880597014929,0.782608695652174,0.589041095890411,0.631578947368421,0.11538461538461539,0.50704225352112675,0.91666666666666663,0.56164383561643838,0,0,0,0,100
capture_2020_04_17_11_39_49_7385_right,1,0.60759493670886078,0.84482758620689657,0.52238805970149249,0.782608695652174,0.589041095890411,0.55263157894736847,0.13461538461538461,0.36619718309859156,0.91666666666666663,0.56164383561643838,0,0,0,0,100
capture_2020_04_17_11_39_49_7386_left,1,0.60759493670886078,0.91379310344827591,0.56716417910447758,0.84782608695652173,0.60273972602739723,0.631578947368421,0.19230769230769232,0.50704225352112675,0.91666666666666663,0.52054794520547942,0,0,0,0,100
capture_2020_04_17_11_39_49_7386_right,1,0.620253164556962,0.91379310344827591,0.52238805970149249,0.82608695652173914,0.60273972602739723,0.631578947368421,0.11538461538461539,0.38028169014084506,0.91666666666666663,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7387_left,1,0.53164556962025311,0.86206896551724133,0.46268656716417911,0.84782608695652173,0.52054794520547942,0.631578947368421,0.19230769230769232,0.47887323943661969,0.89583333333333337,0.56164383561643838,0,0,0,0,100
capture_2020_04_17_11_39_49_7387_right,1,0.53164556962025311,0.86206896551724133,0.46268656716417911,0.84782608695652173,0.52054794520547942,0.631578947368421,0.11538461538461539,0.38028169014084506,0.91666666666666663,0.61643835616438358,0,0,0,0,100
capture_2020_04_17_11_39_49_7388_left,1,0.55696202531645567,0.93103448275862066,0.52238805970149249,0.89130434782608692,0.56164383561643838,0.71052631578947367,0.11538461538461539,0.47887323943661969,0.9375,0.53424657534246578,0,0,0,0,100
capture_2020_04_17_11_39_49_7388_right,1,0.59493670886075944,0.84482758620689657,0.53731343283582089,0.782608695652174,0.57534246575342463,0.57894736842105265,0.096153846153846159,0.42253521126760563,0.91666666666666663,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7389_left,1,0.50632911392405067,0.75862068965517238,0.43283582089552236,0.73913043478260865,0.50684931506849318,0.55263157894736847,0.11538461538461539,0.47887323943661969,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7389_right,1,0.54430379746835444,0.72413793103448276,0.47761194029850745,0.717391304347826,0.52054794520547942,0.5,0.096153846153846159,0.40845070422535212,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7390_left,1,0.54430379746835444,0.72413793103448276,0.47761194029850745,0.717391304347826,0.52054794520547942,0.5,0.096153846153846159,0.47887323943661969,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7390_right,1,0.54430379746835444,0.72413793103448276,0.47761194029850745,0.717391304347826,0.52054794520547942,0.5,0.096153846153846159,0.43661971830985913,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7391_left,1,0.54430379746835444,0.72413793103448276,0.47761194029850745,0.717391304347826,0.52054794520547942,0.5,0.13461538461538461,0.45070422535211269,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7391_right,1,0.54430379746835444,0.72413793103448276,0.47761194029850745,0.717391304347826,0.52054794520547942,0.5,0.17307692307692307,0.40845070422535212,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7392_left,0,0.53164556962025311,0.55172413793103448,0.47761194029850745,0.717391304347826,0.52054794520547942,0.868421052631579,0.15384615384615386,0.49295774647887325,0.91666666666666663,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7392_right,0,0.54430379746835444,0.51724137931034486,0.47761194029850745,0.65217391304347827,0.52054794520547942,0.81578947368421051,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7393_left,0,0.53164556962025311,0.53448275862068961,0.5074626865671642,0.717391304347826,0.50684931506849318,0.78947368421052633,0.11538461538461539,0.42253521126760563,0.91666666666666663,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7393_right,0,0.54430379746835444,0.53448275862068961,0.4925373134328358,0.717391304347826,0.52054794520547942,0.78947368421052633,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7394_left,0,0.54430379746835444,0.53448275862068961,0.4925373134328358,0.717391304347826,0.52054794520547942,0.78947368421052633,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7394_right,1,0.54430379746835444,0.72413793103448276,0.4925373134328358,0.717391304347826,0.53424657534246578,0.60526315789473684,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7395_left,1,0.54430379746835444,0.72413793103448276,0.4925373134328358,0.717391304347826,0.53424657534246578,0.60526315789473684,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7395_right,1,0.54430379746835444,0.72413793103448276,0.4925373134328358,0.717391304347826,0.53424657534246578,0.60526315789473684,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7396_left,1,0.54430379746835444,0.72413793103448276,0.4925373134328358,0.717391304347826,0.53424657534246578,0.60526315789473684,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7396_right,1,0.54430379746835444,0.72413793103448276,0.4925373134328358,0.717391304347826,0.53424657534246578,0.60526315789473684,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7397_left,1,0.54430379746835444,0.72413793103448276,0.4925373134328358,0.717391304347826,0.53424657534246578,0.60526315789473684,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7397_right,1,0.55696202531645567,0.7931034482758621,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7398_left,1,0.55696202531645567,0.81034482758620685,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.096153846153846159,0.42253521126760563,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7398_right,1,0.55696202531645567,0.81034482758620685,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.21153846153846154,0.36619718309859156,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7399_left,1,0.55696202531645567,0.81034482758620685,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.11538461538461539,0.47887323943661969,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7399_right,1,0.55696202531645567,0.7931034482758621,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.17307692307692307,0.40845070422535212,0.9375,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7400_left,1,0.55696202531645567,0.81034482758620685,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.17307692307692307,0.47887323943661969,0.91666666666666663,0.61643835616438358,0,0,0,0,100
capture_2020_04_17_11_39_49_7400_right,1,0.55696202531645567,0.7931034482758621,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.19230769230769232,0.40845070422535212,0.91666666666666663,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7401_left,1,0.55696202531645567,0.81034482758620685,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.17307692307692307,0.49295774647887325,0.91666666666666663,0.61643835616438358,0,0,0,0,100
capture_2020_04_17_11_39_49_7401_right,1,0.55696202531645567,0.7931034482758621,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.13461538461538461,0.40845070422535212,0.91666666666666663,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7402_left,1,0.55696202531645567,0.81034482758620685,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.11538461538461539,0.47887323943661969,0.91666666666666663,0.61643835616438358,0,0,0,0,100
capture_2020_04_17_11_39_49_7402_right,1,0.55696202531645567,0.81034482758620685,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.13461538461538461,0.40845070422535212,0.91666666666666663,0.61643835616438358,0,0,0,0,100
capture_2020_04_17_11_39_49_7403_left,1,0.55696202531645567,0.7931034482758621,0.4925373134328358,0.717391304347826,0.547945205479452,0.47368421052631576,0.17307692307692307,0.46478873239436619,0.89583333333333337,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7403_right,1,0.569620253164557,0.77586206896551724,0.5074626865671642,0.717391304347826,0.547945205479452,0.47368421052631576,0.13461538461538461,0.43661971830985913,0.91666666666666663,0.61643835616438358,0,0,0,0,100
capture_2020_04_17_11_39_49_7404_left,1,0.55696202531645567,0.81034482758620685,0.47761194029850745,0.782608695652174,0.53424657534246578,0.57894736842105265,0.19230769230769232,0.46478873239436619,0.91666666666666663,0.63013698630136983,0,0,0,0,100
capture_2020_04_17_11_39_49_7404_right,1,0.55696202531645567,0.7068965517241379,0.4925373134328358,0.717391304347826,0.53424657534246578,0.5,0.19230769230769232,0.42253521126760563,0.91666666666666663,0.61643835616438358,0,0,0,0,100
capture_2020_04_17_11_39_49_7405_left,1,0.55696202531645567,0.77586206896551724,0.4925373134328358,0.717391304347826,0.53424657534246578,0.5,0.11538461538461539,0.47887323943661969,0.91666666666666663,0.61643835616438358,0,0,0,0,100
capture_2020_04_17_11_39_49_7405_right,1,0.55696202531645567,0.7931034482758621,0.4925373134328358,0.717391304347826,0.53424657534246578,0.47368421052631576,0.13461538461538461,0.38028169014084506,0.91666666666666663,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7406_left,1,0.569620253164557,0.82758620689655171,0.5074626865671642,0.782608695652174,0.56164383561643838,0.57894736842105265,0.17307692307692307,0.50704225352112675,0.91666666666666663,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7406_right,1,0.569620253164557,0.82758620689655171,0.4925373134328358,0.73913043478260865,0.53424657534246578,0.52631578947368418,0.13461538461538461,0.42253521126760563,0.9375,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7407_left,1,0.54430379746835444,0.77586206896551724,0.4925373134328358,0.73913043478260865,0.53424657534246578,0.52631578947368418,0.11538461538461539,0.46478873239436619,0.9375,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7407_right,1,0.54430379746835444,0.77586206896551724,0.4925373134328358,0.73913043478260865,0.53424657534246578,0.5,0.11538461538461539,0.42253521126760563,0.91666666666666663,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7408_left,1,0.54430379746835444,0.77586206896551724,0.4925373134328358,0.73913043478260865,0.53424657534246578,0.52631578947368418,0.13461538461538461,0.46478873239436619,0.9375,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7408_right,1,0.54430379746835444,0.77586206896551724,0.4925373134328358,0.73913043478260865,0.53424657534246578,0.5,0.13461538461538461,0.40845070422535212,0.91666666666666663,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7409_left,1,0.53164556962025311,0.82758620689655171,0.4925373134328358,0.76086956521739135,0.53424657534246578,0.65789473684210531,0.11538461538461539,0.47887323943661969,0.89583333333333337,0.63013698630136983,0,0,0,0,100
capture_2020_04_17_11_39_49_7409_right,1,0.54430379746835444,0.74137931034482762,0.46268656716417911,0.717391304347826,0.52054794520547942,0.57894736842105265,0.096153846153846159,0.43661971830985913,0.91666666666666663,0.56164383561643838,0,0,0,0,100
capture_2020_04_17_11_39_49_7410_left,1,0.55696202531645567,0.82758620689655171,0.5074626865671642,0.782608695652174,0.547945205479452,0.57894736842105265,0.076923076923076927,0.50704225352112675,0.91666666666666663,0.63013698630136983,0,0,0,0,100
capture_2020_04_17_11_39_49_7410_right,1,0.58227848101265822,0.82758620689655171,0.52238805970149249,0.69565217391304346,0.56164383561643838,0.36842105263157893,0.11538461538461539,0.40845070422535212,0.91666666666666663,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7411_left,1,0.54430379746835444,0.82758620689655171,0.47761194029850745,0.76086956521739135,0.52054794520547942,0.55263157894736847,0.11538461538461539,0.45070422535211269,0.89583333333333337,0.63013698630136983,0,0,0,0,100
capture_2020_04_17_11_39_49_7411_right,1,0.53164556962025311,0.77586206896551724,0.46268656716417911,0.73913043478260865,0.52054794520547942,0.55263157894736847,0.11538461538461539,0.45070422535211269,0.89583333333333337,0.63013698630136983,0,0,0,0,100
capture_2020_04_17_11_39_49_7412_left,1,0.53164556962025311,0.75862068965517238,0.47761194029850745,0.76086956521739135,0.52054794520547942,0.631578947368421,0.096153846153846159,0.49295774647887325,0.89583333333333337,0.63013698630136983,0,0,0,0,100
capture_2020_04_17_11_39_49_7412_right,1,0.58227848101265822,0.75862068965517238,0.5074626865671642,0.73913043478260865,0.56164383561643838,0.60526315789473684,0.15384615384615386,0.39436619718309857,0.89583333333333337,0.589041095890411,0,0,0,0,100
capture_2020_04_17_11_39_49_7413_left,1,0.569620253164557,0.84482758620689657,0.52238805970149249,0.76086956521739135,0.589041095890411,0.57894736842105265,0.096153846153846159,0.50704225352112675,0.83333333333333337,0.61643835616438358,0,0,0,0,100
capture_2020_04_17_11_39_49_7413_right,1,0.58227848101265822,0.82758620689655171,0.52238805970149249,0.782608695652174,0.57534246575342463,0.55263157894736847,0.096153846153846159,0.45070422535211269,0.85416666666666663,0.60273972602739723,0,0,0,0,100
capture_2020_04_17_11_39_49_7414_left,1,0.54430379746835444,0.81034482758620685,0.47761194029850745,0.76086956521739135,0.547945205479452,0.57894736842105265,0.096153846153846159,0.43661971830985913,0.83333333333333337,0.61643835616438358,0,0,0,0,100
